External_Id__c,ArticleNumber__c,CreatedDate__c,Owner.External_Id__c,PublishStatus__c,IsLatestVersion__c,IsVisibleInApp__c,IsVisibleInCsp__c,IsVisibleInPkb__c,IsVisibleInPrm__c,KCSArticle__ka.External_Id__c,Title__c,VersionNumber__c,Language__c
W_KCSArticleVersion.471,471,2016-10-21 00:00:00,W_Services_User.18,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.471,Movies,1,en_US
W_KCSArticleVersion.472,472,2017-01-07 00:00:00,W_Services_User.8,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.472,Movies,1,en_US
W_KCSArticleVersion.473,473,2016-08-15 00:00:00,W_Services_User.3,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.473,Industrial,1,en_US
W_KCSArticleVersion.474,474,2017-01-16 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.474,Games,1,en_US
W_KCSArticleVersion.475,475,2017-02-01 00:00:00,W_Services_User.12,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.475,Music,1,en_US
W_KCSArticleVersion.476,476,2016-08-02 00:00:00,W_Services_User.5,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.476,Health,1,en_US
W_KCSArticleVersion.477,477,2017-02-18 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.477,Computers,1,en_US
W_KCSArticleVersion.478,478,2016-11-21 00:00:00,W_Services_User.3,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.478,Outdoors,1,en_US
W_KCSArticleVersion.479,479,2016-08-07 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.479,Tools,1,en_US
W_KCSArticleVersion.480,480,2016-06-28 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.480,Beauty,1,en_US
W_KCSArticleVersion.481,481,2017-01-02 00:00:00,W_Services_User.6,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.481,Home,1,en_US
W_KCSArticleVersion.482,482,2017-03-30 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.482,Clothing,1,en_US
W_KCSArticleVersion.483,483,2016-11-05 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.483,Sports,1,en_US
W_KCSArticleVersion.484,484,2016-05-22 00:00:00,W_Services_User.6,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.484,Home,1,en_US
W_KCSArticleVersion.485,485,2016-09-29 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.485,Toys,1,en_US
W_KCSArticleVersion.486,486,2016-07-11 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.486,Computers,1,en_US
W_KCSArticleVersion.487,487,2016-12-26 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.487,Baby,1,en_US
W_KCSArticleVersion.488,488,2017-02-22 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.488,Health,1,en_US
W_KCSArticleVersion.489,489,2017-01-29 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.489,Books,1,en_US
W_KCSArticleVersion.490,490,2016-09-13 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.490,Electronics,1,en_US
W_KCSArticleVersion.491,491,2016-10-23 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.491,Computers,1,en_US
W_KCSArticleVersion.492,492,2017-01-05 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.492,Music,1,en_US
W_KCSArticleVersion.493,493,2016-09-24 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.493,Kids,1,en_US
W_KCSArticleVersion.494,494,2016-10-04 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.494,Books,1,en_US
W_KCSArticleVersion.495,495,2016-10-28 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.495,Movies,1,en_US
W_KCSArticleVersion.496,496,2016-08-29 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.496,Baby,1,en_US
W_KCSArticleVersion.497,497,2016-10-15 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.497,Outdoors,1,en_US
W_KCSArticleVersion.498,498,2017-01-28 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.498,Jewelery,1,en_US
W_KCSArticleVersion.499,499,2016-11-02 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.499,Automotive,1,en_US
W_KCSArticleVersion.500,500,2016-10-30 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.500,Grocery,1,en_US
W_KCSArticleVersion.501,501,2016-08-17 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.501,Baby,1,en_US
W_KCSArticleVersion.502,502,2016-10-31 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.502,Jewelery,1,en_US
W_KCSArticleVersion.503,503,2016-11-19 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.503,Garden,1,en_US
W_KCSArticleVersion.504,504,2016-07-10 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.504,Automotive,1,en_US
W_KCSArticleVersion.505,505,2017-01-02 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.505,Sports,1,en_US
W_KCSArticleVersion.506,506,2016-04-17 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.506,Garden,1,en_US
W_KCSArticleVersion.507,507,2016-05-27 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.507,Tools,1,en_US
W_KCSArticleVersion.508,508,2016-08-10 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.508,Electronics,1,en_US
W_KCSArticleVersion.509,509,2016-04-21 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.509,Grocery,1,en_US
W_KCSArticleVersion.510,510,2017-03-24 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.510,Baby,1,en_US
W_KCSArticleVersion.511,511,2016-09-03 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.511,Kids,1,en_US
W_KCSArticleVersion.512,512,2016-07-20 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.512,Books,1,en_US
W_KCSArticleVersion.513,513,2016-11-21 00:00:00,W_Services_User.12,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.513,Movies,1,en_US
W_KCSArticleVersion.514,514,2016-12-07 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.514,Music,1,en_US
W_KCSArticleVersion.515,515,2017-02-09 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.515,Outdoors,1,en_US
W_KCSArticleVersion.516,516,2016-09-20 00:00:00,W_Services_User.6,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.516,Clothing,1,en_US
W_KCSArticleVersion.517,517,2016-06-21 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.517,Electronics,1,en_US
W_KCSArticleVersion.518,518,2016-10-23 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.518,Toys,1,en_US
W_KCSArticleVersion.519,519,2017-01-03 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.519,Games,1,en_US
W_KCSArticleVersion.520,520,2016-04-25 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.520,Tools,1,en_US
W_KCSArticleVersion.521,521,2016-12-29 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.521,Music,1,en_US
W_KCSArticleVersion.522,522,2017-01-06 00:00:00,W_Services_User.10,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.522,Toys,1,en_US
W_KCSArticleVersion.523,523,2016-11-01 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.523,Clothing,1,en_US
W_KCSArticleVersion.524,524,2016-06-19 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.524,Shoes,1,en_US
W_KCSArticleVersion.525,525,2016-10-15 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.525,Sports,1,en_US
W_KCSArticleVersion.526,526,2016-07-08 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.526,Toys,1,en_US
W_KCSArticleVersion.527,527,2017-02-21 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.527,Industrial,1,en_US
W_KCSArticleVersion.528,528,2016-08-02 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.528,Baby,1,en_US
W_KCSArticleVersion.529,529,2016-12-08 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.529,Shoes,1,en_US
W_KCSArticleVersion.530,530,2016-11-24 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.530,Automotive,1,en_US
W_KCSArticleVersion.531,531,2016-11-13 00:00:00,W_Services_User.14,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.531,Clothing,1,en_US
W_KCSArticleVersion.532,532,2016-09-28 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.532,Grocery,1,en_US
W_KCSArticleVersion.533,533,2017-02-25 00:00:00,W_Services_User.20,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.533,Beauty,1,en_US
W_KCSArticleVersion.534,534,2017-03-02 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.534,Industrial,1,en_US
W_KCSArticleVersion.535,535,2016-06-09 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.535,Clothing,1,en_US
W_KCSArticleVersion.536,536,2017-02-09 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.536,Grocery,1,en_US
W_KCSArticleVersion.537,537,2016-09-02 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.537,Toys,1,en_US
W_KCSArticleVersion.538,538,2016-08-14 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.538,Grocery,1,en_US
W_KCSArticleVersion.539,539,2016-12-01 00:00:00,W_Services_User.11,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.539,Beauty,1,en_US
W_KCSArticleVersion.540,540,2016-11-08 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.540,Games,1,en_US
W_KCSArticleVersion.541,541,2017-01-11 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.541,Electronics,1,en_US
W_KCSArticleVersion.542,542,2017-01-21 00:00:00,W_Services_User.8,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.542,Beauty,1,en_US
W_KCSArticleVersion.543,543,2017-03-09 00:00:00,W_Services_User.12,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.543,Industrial,1,en_US
W_KCSArticleVersion.544,544,2016-12-03 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.544,Electronics,1,en_US
W_KCSArticleVersion.545,545,2016-10-02 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.545,Books,1,en_US
W_KCSArticleVersion.546,546,2016-04-15 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.546,Electronics,1,en_US
W_KCSArticleVersion.547,547,2016-06-05 00:00:00,W_Services_User.9,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.547,Clothing,1,en_US
W_KCSArticleVersion.548,548,2017-02-16 00:00:00,W_Services_User.7,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.548,Music,1,en_US
W_KCSArticleVersion.549,549,2016-05-23 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.549,Home,1,en_US
W_KCSArticleVersion.550,550,2017-01-09 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.550,Music,1,en_US
W_KCSArticleVersion.551,551,2016-05-05 00:00:00,W_Services_User.18,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.551,Movies,1,en_US
W_KCSArticleVersion.552,552,2016-07-04 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.552,Beauty,1,en_US
W_KCSArticleVersion.553,553,2016-08-31 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.553,Baby,1,en_US
W_KCSArticleVersion.554,554,2017-03-28 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.554,Jewelery,1,en_US
W_KCSArticleVersion.555,555,2017-03-21 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.555,Baby,1,en_US
W_KCSArticleVersion.556,556,2016-10-04 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.556,Jewelery,1,en_US
W_KCSArticleVersion.557,557,2016-07-04 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.557,Industrial,1,en_US
W_KCSArticleVersion.558,558,2016-10-24 00:00:00,W_Services_User.5,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.558,Beauty,1,en_US
W_KCSArticleVersion.559,559,2017-02-17 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.559,Tools,1,en_US
W_KCSArticleVersion.560,560,2016-11-26 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.560,Garden,1,en_US
W_KCSArticleVersion.561,561,2016-05-24 00:00:00,W_Services_User.12,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.561,Shoes,1,en_US
W_KCSArticleVersion.562,562,2017-01-22 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.562,Tools,1,en_US
W_KCSArticleVersion.563,563,2016-09-04 00:00:00,W_Services_User.7,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.563,Beauty,1,en_US
W_KCSArticleVersion.564,564,2017-01-11 00:00:00,W_Services_User.16,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.564,Baby,1,en_US
W_KCSArticleVersion.565,565,2017-03-11 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.565,Sports,1,en_US
W_KCSArticleVersion.566,566,2016-12-24 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.566,Jewelery,1,en_US
W_KCSArticleVersion.567,567,2016-06-06 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.567,Sports,1,en_US
W_KCSArticleVersion.568,568,2017-01-22 00:00:00,W_Services_User.4,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.568,Automotive,1,en_US
W_KCSArticleVersion.569,569,2016-04-17 00:00:00,W_Services_User.10,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.569,Home,1,en_US
W_KCSArticleVersion.570,570,2017-02-02 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.570,Movies,1,en_US
W_KCSArticleVersion.571,571,2016-11-28 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.571,Outdoors,1,en_US
W_KCSArticleVersion.572,572,2017-03-09 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.572,Books,1,en_US
W_KCSArticleVersion.573,573,2016-12-02 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.573,Shoes,1,en_US
W_KCSArticleVersion.574,574,2016-11-11 00:00:00,W_Services_User.17,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.574,Jewelery,1,en_US
W_KCSArticleVersion.575,575,2016-04-21 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.575,Clothing,1,en_US
W_KCSArticleVersion.576,576,2017-01-27 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.576,Automotive,1,en_US
W_KCSArticleVersion.577,577,2016-05-24 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.577,Home,1,en_US
W_KCSArticleVersion.578,578,2016-11-06 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.578,Jewelery,1,en_US
W_KCSArticleVersion.579,579,2016-08-21 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.579,Toys,1,en_US
W_KCSArticleVersion.580,580,2016-06-25 00:00:00,W_Services_User.12,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.580,Games,1,en_US
W_KCSArticleVersion.581,581,2017-03-30 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.581,Automotive,1,en_US
W_KCSArticleVersion.582,582,2016-11-17 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.582,Grocery,1,en_US
W_KCSArticleVersion.583,583,2017-01-27 00:00:00,W_Services_User.15,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.583,Jewelery,1,en_US
W_KCSArticleVersion.584,584,2016-05-24 00:00:00,W_Services_User.16,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.584,Home,1,en_US
W_KCSArticleVersion.585,585,2017-01-21 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.585,Grocery,1,en_US
W_KCSArticleVersion.586,586,2016-07-01 00:00:00,W_Services_User.20,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.586,Grocery,1,en_US
W_KCSArticleVersion.587,587,2016-12-11 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.587,Tools,1,en_US
W_KCSArticleVersion.588,588,2017-01-25 00:00:00,W_Services_User.13,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.588,Books,1,en_US
W_KCSArticleVersion.589,589,2017-03-29 00:00:00,W_Services_User.5,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.589,Shoes,1,en_US
W_KCSArticleVersion.590,590,2016-12-22 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.590,Baby,1,en_US
W_KCSArticleVersion.591,591,2016-07-24 00:00:00,W_Services_User.2,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.591,Movies,1,en_US
W_KCSArticleVersion.592,592,2016-09-07 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.592,Games,1,en_US
W_KCSArticleVersion.593,593,2017-01-24 00:00:00,W_Services_User.20,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.593,Jewelery,1,en_US
W_KCSArticleVersion.594,594,2016-06-29 00:00:00,W_Services_User.19,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.594,Movies,1,en_US
W_KCSArticleVersion.595,595,2016-10-18 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.595,Movies,1,en_US
W_KCSArticleVersion.596,596,2016-08-06 00:00:00,W_Services_User.20,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.596,Clothing,1,en_US
W_KCSArticleVersion.597,597,2017-03-17 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.597,Books,1,en_US
W_KCSArticleVersion.598,598,2016-09-18 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.598,Toys,1,en_US
W_KCSArticleVersion.599,599,2016-05-16 00:00:00,W_Services_User.12,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.599,Automotive,1,en_US
W_KCSArticleVersion.600,600,2016-07-10 00:00:00,W_Services_User.1,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.600,Kids,1,en_US
W_KCSArticleVersion.601,601,2017-03-18 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.601,Shoes,1,en_US
W_KCSArticleVersion.602,602,2016-12-02 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.602,Clothing,1,en_US
W_KCSArticleVersion.603,603,2017-01-31 00:00:00,W_Services_User.4,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.603,Games,1,en_US
W_KCSArticleVersion.604,604,2017-03-07 00:00:00,W_Services_User.7,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.604,Industrial,1,en_US
W_KCSArticleVersion.605,605,2016-12-06 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.605,Jewelery,1,en_US
W_KCSArticleVersion.606,606,2016-09-27 00:00:00,W_Services_User.3,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.606,Kids,1,en_US
W_KCSArticleVersion.607,607,2016-07-11 00:00:00,W_Services_User.14,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.607,Outdoors,1,en_US
W_KCSArticleVersion.608,608,2016-10-21 00:00:00,W_Services_User.11,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.608,Computers,1,en_US
W_KCSArticleVersion.609,609,2016-06-27 00:00:00,W_Services_User.6,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.609,Computers,1,en_US
W_KCSArticleVersion.610,610,2017-01-27 00:00:00,W_Services_User.3,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.610,Books,1,en_US
W_KCSArticleVersion.611,611,2016-05-01 00:00:00,W_Services_User.20,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.611,Movies,1,en_US
W_KCSArticleVersion.612,612,2017-03-03 00:00:00,W_Services_User.3,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.612,Home,1,en_US
W_KCSArticleVersion.613,613,2017-01-01 00:00:00,W_Services_User.5,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.613,Books,1,en_US
W_KCSArticleVersion.614,614,2017-03-22 00:00:00,W_Services_User.15,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.614,Industrial,1,en_US
W_KCSArticleVersion.615,615,2016-11-13 00:00:00,W_Services_User.6,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.615,Toys,1,en_US
W_KCSArticleVersion.616,616,2016-08-05 00:00:00,W_Services_User.1,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.616,Kids,1,en_US
W_KCSArticleVersion.617,617,2017-04-07 00:00:00,W_Services_User.19,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.617,Industrial,1,en_US
W_KCSArticleVersion.618,618,2017-01-30 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.618,Outdoors,1,en_US
W_KCSArticleVersion.619,619,2016-06-11 00:00:00,W_Services_User.11,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.619,Clothing,1,en_US
W_KCSArticleVersion.620,620,2016-07-01 00:00:00,W_Services_User.18,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.620,Movies,1,en_US
W_KCSArticleVersion.621,621,2017-03-15 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.621,Jewelery,1,en_US
W_KCSArticleVersion.622,622,2017-02-13 00:00:00,W_Services_User.13,Online,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.622,Garden,1,en_US
W_KCSArticleVersion.623,623,2016-12-01 00:00:00,W_Services_User.16,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.623,Health,1,en_US
W_KCSArticleVersion.624,624,2016-08-03 00:00:00,W_Services_User.18,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.624,Grocery,1,en_US
W_KCSArticleVersion.625,625,2016-07-24 00:00:00,W_Services_User.17,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.625,Electronics,1,en_US
W_KCSArticleVersion.626,626,2017-01-15 00:00:00,W_Services_User.9,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.626,Jewelery,1,en_US
W_KCSArticleVersion.627,627,2016-04-30 00:00:00,W_Services_User.11,Archived,TRUE,TRUE,TRUE,TRUE,TRUE,W_KCSArticle.627,Sports,1,en_US
