External_Id__c,AtCapacityDuration__c,AverageCapacity__c,ConfiguredCapacity__c,CreatedDate__c,IdleDuration__c,IsAway__c,IsCurrentState__c,StatusDuration__c,StatusStartDate__c,StatusEndDate__c,Owner.External_Id__c,User.External_Id__c,ServicePresenceStatus.DeveloperName
W_UserServicePresence.459,229,53,575,2016-12-05 16:48:20,145,true,true,707,2017-02-22 07:18:10,2017-02-22 07:29:57,W_Services_User.8,W_Services_User.8,Busy_Training
W_UserServicePresence.460,647,452,452,2016-07-23 03:40:24,177,false,false,515,2016-08-16 13:22:43,2016-08-16 13:31:18,W_Services_User.10,W_Services_User.10,Busy_Lunch
W_UserServicePresence.461,562,414,425,2016-12-31 02:37:15,543,true,false,543,2016-08-27 18:08:42,2016-08-27 18:17:45,W_Services_User.19,W_Services_User.19,Available_LiveMessage
W_UserServicePresence.462,310,40,119,2017-01-17 07:14:17,478,true,false,560,2017-03-26 01:47:07,2017-03-26 01:56:27,W_Services_User.8,W_Services_User.8,Busy_Training
W_UserServicePresence.463,870,426,225,2016-07-16 09:04:09,585,false,true,55,2016-12-16 00:09:24,2016-12-16 00:10:19,W_Services_User.15,W_Services_User.15,Busy_Break
W_UserServicePresence.464,708,58,192,2016-09-23 11:46:16,427,true,false,539,2017-02-01 11:16:03,2017-02-01 11:25:02,W_Services_User.10,W_Services_User.10,Available_LiveMessage
W_UserServicePresence.465,763,130,503,2016-11-26 21:07:16,432,true,false,814,2017-01-06 13:33:39,2017-01-06 13:47:13,W_Services_User.11,W_Services_User.11,Available_Live_Agent
W_UserServicePresence.466,223,151,399,2016-12-07 23:32:52,230,false,false,671,2017-01-08 07:20:20,2017-01-08 07:31:31,W_Services_User.9,W_Services_User.9,Busy_Lunch
W_UserServicePresence.467,71,172,314,2017-03-24 07:19:18,317,false,false,523,2017-01-28 10:41:39,2017-01-28 10:50:22,W_Services_User.11,W_Services_User.11,Available_LiveMessage
W_UserServicePresence.468,642,390,489,2017-01-22 18:24:52,547,false,true,797,2017-03-11 04:52:39,2017-03-11 05:05:56,W_Services_User.2,W_Services_User.2,Busy_Lunch
W_UserServicePresence.469,327,359,118,2016-08-04 11:26:53,373,false,false,79,2016-12-10 03:50:09,2016-12-10 03:51:28,W_Services_User.19,W_Services_User.19,Busy_Lunch
W_UserServicePresence.470,331,440,315,2017-02-11 23:31:00,577,true,false,785,2016-08-30 20:08:19,2016-08-30 20:21:24,W_Services_User.20,W_Services_User.20,Busy
W_UserServicePresence.471,442,316,169,2017-01-08 00:17:01,123,true,false,857,2016-10-01 02:46:30,2016-10-01 03:00:47,W_Services_User.14,W_Services_User.14,Busy_Lunch
W_UserServicePresence.472,393,111,542,2016-09-24 02:27:42,190,false,true,524,2016-11-02 00:15:07,2016-11-02 00:23:51,W_Services_User.14,W_Services_User.14,Busy_Training
W_UserServicePresence.473,376,251,92,2016-10-12 05:42:38,424,false,false,513,2016-07-20 08:15:00,2016-07-20 08:23:33,W_Services_User.14,W_Services_User.14,Busy_Training
W_UserServicePresence.474,298,211,234,2016-12-01 12:23:40,366,false,false,441,2016-07-10 18:14:48,2016-07-10 18:22:09,W_Services_User.9,W_Services_User.9,Busy_Break
W_UserServicePresence.475,820,454,389,2016-10-12 00:45:58,597,true,true,90,2016-09-27 08:58:54,2016-09-27 09:00:24,W_Services_User.16,W_Services_User.16,Available_LiveMessage
W_UserServicePresence.476,644,394,228,2016-09-08 09:20:53,383,true,true,401,2017-01-28 13:51:15,2017-01-28 13:57:56,W_Services_User.11,W_Services_User.11,Available_LiveMessage
W_UserServicePresence.477,520,290,246,2017-02-05 12:14:16,194,false,true,46,2016-12-14 09:01:04,2016-12-14 09:01:50,W_Services_User.18,W_Services_User.18,Online
W_UserServicePresence.478,282,345,252,2017-03-23 06:40:43,370,true,true,801,2016-12-20 01:35:42,2016-12-20 01:49:03,W_Services_User.2,W_Services_User.2,Busy_Break
W_UserServicePresence.479,845,220,140,2016-08-16 23:01:21,464,true,true,38,2017-03-09 00:29:31,2017-03-09 00:30:09,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.480,641,201,380,2016-12-11 16:19:24,535,true,false,680,2016-12-19 05:15:00,2016-12-19 05:26:20,W_Services_User.11,W_Services_User.11,Busy_Training
W_UserServicePresence.481,841,78,152,2016-11-03 17:38:45,566,true,false,639,2016-11-22 19:54:33,2016-11-22 20:05:12,W_Services_User.1,W_Services_User.1,Busy
W_UserServicePresence.482,859,348,89,2016-11-12 11:45:17,452,false,true,263,2016-09-23 11:14:26,2016-09-23 11:18:49,W_Services_User.12,W_Services_User.12,Online
W_UserServicePresence.483,631,106,538,2017-02-13 20:10:09,45,true,false,865,2017-03-28 13:44:15,2017-03-28 13:58:40,W_Services_User.18,W_Services_User.18,Online
W_UserServicePresence.484,365,406,44,2017-02-03 09:15:33,193,false,true,359,2017-01-08 20:23:22,2017-01-08 20:29:21,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.485,387,281,511,2016-11-24 15:58:20,238,true,false,335,2016-12-10 04:45:05,2016-12-10 04:50:40,W_Services_User.17,W_Services_User.17,Online
W_UserServicePresence.486,735,254,99,2017-01-11 19:32:12,553,false,true,518,2016-09-03 00:26:49,2016-09-03 00:35:27,W_Services_User.19,W_Services_User.19,Available_LiveMessage
W_UserServicePresence.487,839,174,266,2017-01-22 14:29:02,490,true,true,702,2016-07-24 19:15:19,2016-07-24 19:27:01,W_Services_User.8,W_Services_User.8,Online
W_UserServicePresence.488,370,418,561,2017-01-04 23:09:53,349,true,false,571,2016-11-05 21:58:49,2016-11-05 22:08:20,W_Services_User.11,W_Services_User.11,Available_LiveMessage
W_UserServicePresence.489,643,445,317,2016-08-08 16:25:56,148,false,true,431,2016-10-13 01:54:07,2016-10-13 02:01:18,W_Services_User.1,W_Services_User.1,Busy_Training
W_UserServicePresence.490,232,239,540,2016-09-23 12:46:11,355,false,true,662,2016-10-07 16:37:26,2016-10-07 16:48:28,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.491,367,318,493,2016-07-16 03:02:18,222,true,false,785,2017-03-06 23:55:27,2017-03-07 00:08:32,W_Services_User.8,W_Services_User.8,Available_Live_Agent
W_UserServicePresence.492,369,305,244,2016-08-29 05:02:20,117,false,true,215,2016-07-05 19:49:47,2016-07-05 19:53:22,W_Services_User.5,W_Services_User.5,Online
W_UserServicePresence.493,503,248,83,2017-02-23 18:21:30,458,true,false,600,2017-02-02 11:18:44,2017-02-02 11:28:44,W_Services_User.3,W_Services_User.3,Busy_Lunch
W_UserServicePresence.494,46,51,438,2016-08-06 09:51:04,193,false,false,638,2017-03-18 20:08:23,2017-03-18 20:19:01,W_Services_User.18,W_Services_User.18,Available_LiveMessage
W_UserServicePresence.495,141,257,408,2016-12-27 01:36:20,563,false,false,357,2016-12-06 06:47:36,2016-12-06 06:53:33,W_Services_User.1,W_Services_User.1,Online
W_UserServicePresence.496,596,219,133,2017-03-07 19:11:34,444,true,false,682,2016-09-17 17:10:42,2016-09-17 17:22:04,W_Services_User.6,W_Services_User.6,Busy_Lunch
W_UserServicePresence.497,727,289,161,2017-03-14 22:04:27,126,false,true,33,2016-12-05 00:55:08,2016-12-05 00:55:41,W_Services_User.17,W_Services_User.17,Available_LiveMessage
W_UserServicePresence.498,212,78,56,2017-03-07 13:48:44,449,true,false,488,2017-01-05 05:33:52,2017-01-05 05:42:00,W_Services_User.9,W_Services_User.9,Busy_Lunch
W_UserServicePresence.499,803,413,37,2016-12-25 22:10:43,230,true,false,279,2016-12-23 07:55:06,2016-12-23 07:59:45,W_Services_User.17,W_Services_User.17,Busy_Training
W_UserServicePresence.500,423,38,232,2016-09-01 18:54:08,580,true,false,766,2017-01-10 21:54:52,2017-01-10 22:07:38,W_Services_User.5,W_Services_User.5,Busy_Break
W_UserServicePresence.501,246,361,319,2017-01-20 06:35:21,569,false,false,247,2016-10-29 04:16:20,2016-10-29 04:20:27,W_Services_User.2,W_Services_User.2,Busy_Lunch
W_UserServicePresence.502,672,93,278,2016-09-04 19:40:49,232,false,true,804,2016-11-07 10:51:12,2016-11-07 11:04:36,W_Services_User.2,W_Services_User.2,Online
W_UserServicePresence.503,436,390,453,2016-10-05 12:23:51,135,false,true,445,2016-11-02 16:16:55,2016-11-02 16:24:20,W_Services_User.10,W_Services_User.10,Busy
W_UserServicePresence.504,453,218,496,2017-02-24 10:18:01,216,true,true,364,2017-02-17 05:44:39,2017-02-17 05:50:43,W_Services_User.2,W_Services_User.2,Busy_Lunch
W_UserServicePresence.505,520,382,48,2016-11-06 01:28:55,239,false,true,373,2016-07-12 07:59:21,2016-07-12 08:05:34,W_Services_User.11,W_Services_User.11,Busy_Lunch
W_UserServicePresence.506,733,163,441,2016-08-08 15:02:54,77,false,true,668,2016-11-26 16:12:47,2016-11-26 16:23:55,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.507,633,269,91,2017-03-10 02:55:37,59,true,false,561,2017-02-21 04:51:34,2017-02-21 05:00:55,W_Services_User.5,W_Services_User.5,Available_LiveMessage
W_UserServicePresence.508,591,449,589,2016-10-01 12:10:28,452,false,true,889,2016-12-29 21:53:17,2016-12-29 22:08:06,W_Services_User.16,W_Services_User.16,Available_LiveMessage
W_UserServicePresence.509,63,416,424,2017-01-30 16:10:01,204,true,true,94,2016-09-02 03:50:12,2016-09-02 03:51:46,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.510,888,266,79,2016-11-22 09:45:38,308,false,false,106,2016-12-28 19:40:32,2016-12-28 19:42:18,W_Services_User.13,W_Services_User.13,Busy
W_UserServicePresence.511,660,387,295,2016-12-02 14:21:30,561,false,false,558,2017-03-01 03:27:46,2017-03-01 03:37:04,W_Services_User.19,W_Services_User.19,Online
W_UserServicePresence.512,649,406,230,2017-02-23 10:46:20,147,false,false,130,2016-10-19 17:07:23,2016-10-19 17:09:33,W_Services_User.15,W_Services_User.15,Online
W_UserServicePresence.513,880,244,540,2016-09-21 02:16:42,61,true,false,74,2016-07-23 04:28:11,2016-07-23 04:29:25,W_Services_User.1,W_Services_User.1,Busy
W_UserServicePresence.514,69,478,130,2016-09-29 20:02:16,118,true,true,560,2016-08-02 11:46:09,2016-08-02 11:55:29,W_Services_User.10,W_Services_User.10,Busy_Break
W_UserServicePresence.515,268,351,39,2016-08-01 04:46:24,195,false,true,793,2016-10-04 07:10:04,2016-10-04 07:23:17,W_Services_User.11,W_Services_User.11,Online
W_UserServicePresence.516,50,420,489,2016-12-29 16:55:09,505,true,true,683,2016-07-26 03:46:48,2016-07-26 03:58:11,W_Services_User.18,W_Services_User.18,Available_LiveMessage
W_UserServicePresence.517,294,357,329,2016-08-10 17:01:38,571,true,true,519,2017-01-22 09:56:18,2017-01-22 10:04:57,W_Services_User.10,W_Services_User.10,Available_LiveMessage
W_UserServicePresence.518,285,271,269,2016-11-02 22:13:23,219,false,false,244,2017-02-13 04:46:56,2017-02-13 04:51:00,W_Services_User.12,W_Services_User.12,Online
W_UserServicePresence.519,359,456,408,2017-03-24 04:03:47,525,false,true,325,2016-07-02 10:24:56,2016-07-02 10:30:21,W_Services_User.6,W_Services_User.6,Available_Live_Agent
W_UserServicePresence.520,863,370,177,2016-11-12 03:56:10,64,true,false,482,2016-11-07 01:37:02,2016-11-07 01:45:04,W_Services_User.18,W_Services_User.18,Busy_Training
W_UserServicePresence.521,65,359,89,2016-10-21 04:34:42,289,true,true,844,2017-03-22 09:28:56,2017-03-22 09:43:00,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.522,415,129,466,2017-01-11 07:13:15,250,true,true,479,2017-03-15 01:50:23,2017-03-15 01:58:22,W_Services_User.11,W_Services_User.11,Available_Live_Agent
W_UserServicePresence.523,844,146,271,2016-12-12 06:06:21,489,false,true,825,2016-12-07 12:20:11,2016-12-07 12:33:56,W_Services_User.2,W_Services_User.2,Available_Live_Agent
W_UserServicePresence.524,550,483,90,2016-07-28 17:58:20,301,false,false,103,2016-09-27 06:33:51,2016-09-27 06:35:34,W_Services_User.2,W_Services_User.2,Busy_Training
W_UserServicePresence.525,563,221,580,2016-12-13 16:28:22,204,false,false,813,2016-07-22 01:23:59,2016-07-22 01:37:32,W_Services_User.18,W_Services_User.18,Busy_Training
W_UserServicePresence.526,674,167,463,2016-09-23 10:40:31,114,true,false,737,2017-03-16 12:15:58,2017-03-16 12:28:15,W_Services_User.3,W_Services_User.3,Busy
W_UserServicePresence.527,37,188,325,2017-01-18 08:06:52,331,false,false,771,2016-08-18 09:53:50,2016-08-18 10:06:41,W_Services_User.8,W_Services_User.8,Busy
W_UserServicePresence.528,579,134,462,2017-02-09 21:34:56,496,false,false,829,2016-11-12 12:34:43,2016-11-12 12:48:32,W_Services_User.17,W_Services_User.17,Available_Live_Agent
W_UserServicePresence.529,91,98,484,2017-02-11 10:49:24,197,true,true,486,2016-08-08 11:06:40,2016-08-08 11:14:46,W_Services_User.17,W_Services_User.17,Online
W_UserServicePresence.530,209,154,439,2016-12-29 09:34:52,361,false,false,281,2016-12-05 12:54:45,2016-12-05 12:59:26,W_Services_User.18,W_Services_User.18,Busy_Lunch
W_UserServicePresence.531,188,393,441,2017-01-03 13:41:57,555,false,false,313,2016-09-14 23:12:11,2016-09-14 23:17:24,W_Services_User.18,W_Services_User.18,Busy
W_UserServicePresence.532,773,353,480,2016-12-28 22:34:34,588,true,false,683,2017-03-29 22:01:30,2017-03-29 22:12:53,W_Services_User.1,W_Services_User.1,Busy_Lunch
W_UserServicePresence.533,599,460,272,2016-11-20 11:29:45,293,true,false,276,2016-10-22 03:27:55,2016-10-22 03:32:31,W_Services_User.7,W_Services_User.7,Busy
W_UserServicePresence.534,356,201,301,2017-01-08 13:54:36,316,true,true,590,2016-11-13 20:52:38,2016-11-13 21:02:28,W_Services_User.15,W_Services_User.15,Busy_Break
W_UserServicePresence.535,93,411,386,2017-03-20 13:26:17,112,false,false,497,2017-03-03 06:49:40,2017-03-03 06:57:57,W_Services_User.5,W_Services_User.5,Available_LiveMessage
W_UserServicePresence.536,863,74,249,2017-03-26 08:44:53,370,false,false,95,2016-10-11 03:44:31,2016-10-11 03:46:06,W_Services_User.13,W_Services_User.13,Available_Live_Agent
W_UserServicePresence.537,860,263,350,2016-12-24 01:52:00,162,false,true,39,2016-08-17 00:19:08,2016-08-17 00:19:47,W_Services_User.13,W_Services_User.13,Busy
W_UserServicePresence.538,47,466,313,2016-12-10 03:01:45,282,false,false,403,2016-11-30 08:08:19,2016-11-30 08:15:02,W_Services_User.15,W_Services_User.15,Busy_Lunch
W_UserServicePresence.539,84,300,248,2016-07-28 20:12:47,299,true,false,170,2016-09-13 08:07:18,2016-09-13 08:10:08,W_Services_User.10,W_Services_User.10,Online
W_UserServicePresence.540,76,431,336,2017-01-12 12:58:34,316,false,false,188,2017-02-07 02:00:30,2017-02-07 02:03:38,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.541,877,178,427,2016-10-09 02:48:00,241,true,false,608,2017-03-02 10:41:21,2017-03-02 10:51:29,W_Services_User.6,W_Services_User.6,Available_Live_Agent
W_UserServicePresence.542,432,70,458,2016-12-25 09:20:15,411,false,false,513,2016-07-11 04:28:13,2016-07-11 04:36:46,W_Services_User.5,W_Services_User.5,Busy_Training
W_UserServicePresence.543,365,316,349,2017-02-17 15:09:02,569,true,false,576,2017-03-11 16:03:39,2017-03-11 16:13:15,W_Services_User.1,W_Services_User.1,Available_LiveMessage
W_UserServicePresence.544,234,383,89,2016-09-18 08:06:00,198,true,true,341,2016-07-20 20:43:44,2016-07-20 20:49:25,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.545,320,162,276,2017-03-24 12:46:27,450,true,true,574,2017-02-25 13:02:55,2017-02-25 13:12:29,W_Services_User.7,W_Services_User.7,Busy_Break
W_UserServicePresence.546,406,37,321,2016-07-18 23:45:14,106,true,false,682,2016-12-07 16:54:31,2016-12-07 17:05:53,W_Services_User.20,W_Services_User.20,Available_Live_Agent
W_UserServicePresence.547,615,81,81,2016-07-26 20:33:01,31,false,false,414,2016-09-07 00:22:04,2016-09-07 00:28:58,W_Services_User.11,W_Services_User.11,Available_Live_Agent
W_UserServicePresence.548,143,472,345,2017-02-11 00:20:36,478,false,false,290,2017-03-04 04:55:00,2017-03-04 04:59:50,W_Services_User.11,W_Services_User.11,Busy_Training
W_UserServicePresence.549,701,396,367,2016-09-14 08:55:39,35,true,false,548,2016-11-12 08:44:51,2016-11-12 08:53:59,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.550,812,76,344,2016-12-08 17:59:37,383,false,false,361,2016-11-13 22:25:28,2016-11-13 22:31:29,W_Services_User.20,W_Services_User.20,Available_LiveMessage
W_UserServicePresence.551,777,241,358,2016-11-06 22:41:37,96,true,true,102,2017-02-20 17:47:53,2017-02-20 17:49:35,W_Services_User.2,W_Services_User.2,Online
W_UserServicePresence.552,814,60,531,2016-12-12 07:19:56,190,true,true,845,2016-10-08 14:26:54,2016-10-08 14:40:59,W_Services_User.8,W_Services_User.8,Busy_Break
W_UserServicePresence.553,559,79,267,2016-12-14 01:48:53,585,true,true,459,2016-12-31 22:30:24,2016-12-31 22:38:03,W_Services_User.6,W_Services_User.6,Available_LiveMessage
W_UserServicePresence.554,191,214,504,2017-03-23 05:06:05,282,true,true,103,2016-07-21 23:22:05,2016-07-21 23:23:48,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.555,552,393,42,2016-09-29 16:18:44,31,false,false,778,2016-07-17 01:35:12,2016-07-17 01:48:10,W_Services_User.1,W_Services_User.1,Online
W_UserServicePresence.556,114,111,520,2016-12-31 17:05:53,366,false,false,212,2016-07-31 18:01:31,2016-07-31 18:05:03,W_Services_User.17,W_Services_User.17,Available_Live_Agent
W_UserServicePresence.557,290,260,294,2016-07-20 16:53:58,222,false,true,251,2016-11-04 16:57:24,2016-11-04 17:01:35,W_Services_User.2,W_Services_User.2,Busy_Lunch
W_UserServicePresence.558,346,361,78,2017-03-14 03:17:03,524,false,true,802,2016-11-11 15:15:40,2016-11-11 15:29:02,W_Services_User.17,W_Services_User.17,Online
W_UserServicePresence.559,343,38,527,2016-09-18 18:23:46,576,true,false,94,2016-11-25 13:39:28,2016-11-25 13:41:02,W_Services_User.5,W_Services_User.5,Busy
W_UserServicePresence.560,711,365,322,2016-07-29 06:34:58,378,false,true,765,2017-01-08 05:37:27,2017-01-08 05:50:12,W_Services_User.4,W_Services_User.4,Online
W_UserServicePresence.561,415,329,136,2017-02-09 09:22:53,417,false,true,696,2016-08-28 12:33:05,2016-08-28 12:44:41,W_Services_User.10,W_Services_User.10,Busy_Training
W_UserServicePresence.562,226,36,550,2016-07-29 16:05:40,491,true,false,353,2017-01-22 04:00:29,2017-01-22 04:06:22,W_Services_User.9,W_Services_User.9,Busy_Break
W_UserServicePresence.563,518,132,504,2016-10-24 14:55:37,418,false,true,383,2017-01-09 15:29:10,2017-01-09 15:35:33,W_Services_User.4,W_Services_User.4,Available_LiveMessage
W_UserServicePresence.564,244,48,186,2016-07-13 07:56:28,424,false,true,430,2016-10-20 16:07:12,2016-10-20 16:14:22,W_Services_User.18,W_Services_User.18,Busy
W_UserServicePresence.565,492,485,387,2016-10-10 09:52:46,145,true,true,565,2017-01-23 04:37:27,2017-01-23 04:46:52,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.566,39,159,288,2016-09-24 11:31:06,272,false,true,165,2016-10-09 11:06:57,2016-10-09 11:09:42,W_Services_User.15,W_Services_User.15,Busy_Break
W_UserServicePresence.567,582,422,189,2016-10-05 10:05:43,292,false,false,167,2017-01-31 05:05:56,2017-01-31 05:08:43,W_Services_User.12,W_Services_User.12,Busy_Training
W_UserServicePresence.568,299,50,337,2016-10-25 07:01:09,53,true,false,604,2016-08-01 06:59:23,2016-08-01 07:09:27,W_Services_User.3,W_Services_User.3,Available_LiveMessage
W_UserServicePresence.569,321,351,554,2016-12-01 05:24:02,563,false,false,292,2016-08-18 17:07:59,2016-08-18 17:12:51,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.570,634,40,446,2016-12-17 09:59:21,530,true,true,715,2016-10-24 06:26:12,2016-10-24 06:38:07,W_Services_User.12,W_Services_User.12,Available_LiveMessage
W_UserServicePresence.571,431,83,562,2016-07-25 18:03:19,559,false,true,867,2017-03-05 23:14:55,2017-03-05 23:29:22,W_Services_User.4,W_Services_User.4,Busy
W_UserServicePresence.572,156,148,375,2016-11-16 16:46:04,351,true,false,144,2017-02-14 06:42:15,2017-02-14 06:44:39,W_Services_User.10,W_Services_User.10,Busy_Training
W_UserServicePresence.573,437,130,282,2017-03-25 09:16:28,463,false,true,767,2017-03-05 16:51:39,2017-03-05 17:04:26,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.574,238,453,439,2016-11-16 08:56:03,587,false,false,793,2016-11-17 18:31:40,2016-11-17 18:44:53,W_Services_User.14,W_Services_User.14,Online
W_UserServicePresence.575,774,451,303,2017-02-07 06:14:18,488,true,true,474,2017-02-12 09:54:16,2017-02-12 10:02:10,W_Services_User.20,W_Services_User.20,Busy
W_UserServicePresence.576,879,99,87,2016-08-27 20:18:49,266,true,true,487,2016-08-29 18:53:31,2016-08-29 19:01:38,W_Services_User.16,W_Services_User.16,Online
W_UserServicePresence.577,597,282,441,2017-03-21 06:20:56,128,true,false,345,2016-07-03 01:30:34,2016-07-03 01:36:19,W_Services_User.8,W_Services_User.8,Available_LiveMessage
W_UserServicePresence.578,335,293,133,2016-10-13 05:23:51,573,true,true,137,2017-01-06 17:15:24,2017-01-06 17:17:41,W_Services_User.14,W_Services_User.14,Busy
W_UserServicePresence.579,838,423,362,2016-08-29 06:50:01,406,false,true,542,2016-08-23 10:25:44,2016-08-23 10:34:46,W_Services_User.2,W_Services_User.2,Available_LiveMessage
W_UserServicePresence.580,422,344,544,2016-11-10 18:33:04,243,false,true,715,2016-12-22 02:03:02,2016-12-22 02:14:57,W_Services_User.7,W_Services_User.7,Busy_Training
W_UserServicePresence.581,439,247,516,2016-12-05 13:16:10,452,false,true,583,2016-11-29 17:35:29,2016-11-29 17:45:12,W_Services_User.7,W_Services_User.7,Busy_Break
W_UserServicePresence.582,163,193,399,2017-01-23 22:30:23,122,false,false,113,2017-03-15 02:44:09,2017-03-15 02:46:02,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.583,587,468,234,2016-08-01 13:06:54,43,true,false,174,2016-11-11 18:40:59,2016-11-11 18:43:53,W_Services_User.11,W_Services_User.11,Busy
W_UserServicePresence.584,842,164,103,2017-02-11 13:20:37,585,false,false,586,2017-01-26 09:14:10,2017-01-26 09:23:56,W_Services_User.9,W_Services_User.9,Available_LiveMessage
W_UserServicePresence.585,517,48,519,2016-11-29 05:38:47,573,true,false,148,2016-07-26 15:27:20,2016-07-26 15:29:48,W_Services_User.14,W_Services_User.14,Busy_Lunch
W_UserServicePresence.586,133,101,207,2017-02-23 13:34:25,125,false,false,373,2017-02-13 00:36:44,2017-02-13 00:42:57,W_Services_User.10,W_Services_User.10,Busy_Training
W_UserServicePresence.587,297,99,210,2016-08-02 23:25:41,570,true,true,132,2016-09-18 04:56:06,2016-09-18 04:58:18,W_Services_User.11,W_Services_User.11,Available_LiveMessage
W_UserServicePresence.588,169,69,142,2016-08-18 00:42:21,234,false,false,311,2016-12-03 05:46:37,2016-12-03 05:51:48,W_Services_User.12,W_Services_User.12,Online
W_UserServicePresence.589,398,61,430,2017-03-15 09:11:02,228,true,false,59,2016-11-18 08:48:48,2016-11-18 08:49:47,W_Services_User.14,W_Services_User.14,Busy_Training
W_UserServicePresence.590,819,105,346,2016-09-13 18:51:45,484,true,true,846,2017-02-19 03:56:12,2017-02-19 04:10:18,W_Services_User.9,W_Services_User.9,Busy
W_UserServicePresence.591,56,351,241,2016-10-19 16:29:19,215,true,false,656,2016-10-15 21:32:33,2016-10-15 21:43:29,W_Services_User.1,W_Services_User.1,Available_Live_Agent
W_UserServicePresence.592,396,493,187,2016-10-21 05:55:34,42,false,true,400,2017-01-21 09:42:25,2017-01-21 09:49:05,W_Services_User.9,W_Services_User.9,Busy_Break
W_UserServicePresence.593,366,292,221,2017-02-05 04:05:43,218,true,false,723,2016-09-16 15:14:27,2016-09-16 15:26:30,W_Services_User.17,W_Services_User.17,Busy_Training
W_UserServicePresence.594,137,271,107,2016-12-18 04:25:29,511,true,true,660,2016-12-19 04:49:35,2016-12-19 05:00:35,W_Services_User.10,W_Services_User.10,Busy_Break
W_UserServicePresence.595,66,189,444,2016-11-26 22:28:06,213,true,true,886,2017-01-11 21:39:40,2017-01-11 21:54:26,W_Services_User.2,W_Services_User.2,Online
W_UserServicePresence.596,371,65,440,2016-07-23 23:21:24,560,true,false,428,2017-02-27 08:55:41,2017-02-27 09:02:49,W_Services_User.13,W_Services_User.13,Available_LiveMessage
W_UserServicePresence.597,503,49,387,2017-01-18 20:10:40,127,false,true,79,2017-03-01 18:47:12,2017-03-01 18:48:31,W_Services_User.20,W_Services_User.20,Online
W_UserServicePresence.598,308,420,319,2016-09-01 18:34:47,181,true,false,876,2016-09-26 05:06:50,2016-09-26 05:21:26,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.599,592,217,149,2016-12-04 16:21:55,256,false,false,474,2016-09-25 22:14:20,2016-09-25 22:22:14,W_Services_User.9,W_Services_User.9,Busy_Lunch
W_UserServicePresence.600,127,474,378,2017-01-03 10:26:04,588,false,false,99,2016-09-13 20:47:07,2016-09-13 20:48:46,W_Services_User.1,W_Services_User.1,Available_LiveMessage
W_UserServicePresence.601,638,263,400,2017-01-28 23:58:24,257,true,false,472,2017-02-01 04:00:23,2017-02-01 04:08:15,W_Services_User.17,W_Services_User.17,Busy_Break
W_UserServicePresence.602,494,148,110,2016-08-19 09:36:07,73,true,true,344,2017-01-11 07:22:10,2017-01-11 07:27:54,W_Services_User.14,W_Services_User.14,Available_Live_Agent
W_UserServicePresence.603,890,247,252,2017-01-19 06:41:17,183,true,true,270,2016-12-12 12:48:38,2016-12-12 12:53:08,W_Services_User.12,W_Services_User.12,Online
W_UserServicePresence.604,861,471,314,2017-01-27 17:14:15,502,true,true,856,2017-01-15 06:18:04,2017-01-15 06:32:20,W_Services_User.8,W_Services_User.8,Online
W_UserServicePresence.605,318,439,503,2016-07-04 13:13:43,143,true,true,514,2016-12-04 20:18:47,2016-12-04 20:27:21,W_Services_User.7,W_Services_User.7,Available_LiveMessage
W_UserServicePresence.606,864,55,350,2017-02-01 15:51:37,138,true,false,532,2016-11-25 21:59:45,2016-11-25 22:08:37,W_Services_User.13,W_Services_User.13,Busy_Break
W_UserServicePresence.607,372,334,44,2017-01-07 13:34:02,205,false,true,795,2016-10-22 00:00:48,2016-10-22 00:14:03,W_Services_User.7,W_Services_User.7,Online
W_UserServicePresence.608,158,196,136,2016-08-23 15:14:14,563,false,true,676,2016-08-30 13:38:43,2016-08-30 13:49:59,W_Services_User.18,W_Services_User.18,Busy_Break
W_UserServicePresence.609,487,191,36,2016-11-22 11:52:30,61,true,false,723,2016-10-13 08:44:47,2016-10-13 08:56:50,W_Services_User.9,W_Services_User.9,Busy_Break
W_UserServicePresence.610,528,242,216,2016-11-18 23:04:11,88,false,true,196,2016-12-22 16:57:15,2016-12-22 17:00:31,W_Services_User.14,W_Services_User.14,Available_Live_Agent
W_UserServicePresence.611,647,481,530,2017-03-07 09:02:01,585,true,true,891,2016-10-05 10:40:28,2016-10-05 10:55:19,W_Services_User.16,W_Services_User.16,Online
