External_Id__c,Owner.External_Id__c,CreatedDate__c,Subject,DurationInMinutes,ActivityDateTime
W_Event.3618,W_Services_User.18,2015-06-22 00:00:00,Send Letter,0,2017-04-13 23:45:48
W_Event.3619,W_Services_User.6,2017-01-29 00:00:00,Send Quote,0,2017-04-13 23:45:48
W_Event.3620,W_Services_User.3,2016-11-09 00:00:00,Send Letter,3,2017-04-13 23:45:48
W_Event.3621,W_Services_User.2,2016-01-22 00:00:00,Send Quote,0,2017-04-13 23:45:48
W_Event.3622,W_Services_User.11,2016-02-26 00:00:00,Send Letter,42,2017-04-13 23:45:48
W_Event.3623,W_Services_User.7,2016-02-11 00:00:00,Send Quote,0,2017-04-13 23:45:48
W_Event.3624,W_Services_User.14,2016-06-03 00:00:00,Call,5,2017-04-13 23:45:48
W_Event.3625,W_Services_User.4,2016-07-24 00:00:00,Other,0,2017-04-13 23:45:48
W_Event.3626,W_Services_User.6,2016-05-09 00:00:00,Call,0,2017-04-13 23:45:48
W_Event.3627,W_Services_User.1,2016-07-26 00:00:00,Send Quote,0,2017-04-13 23:45:48
W_Event.3628,W_Services_User.3,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3629,W_Services_User.14,2017-05-15 00:00:00,Send Letter,59,2017-04-13 23:45:49
W_Event.3630,W_Services_User.10,2017-05-15 00:00:00,Send Letter,15,2017-04-13 23:45:49
W_Event.3631,W_Services_User.13,2014-01-16 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3632,W_Services_User.2,2013-12-20 00:00:00,Call,48,2017-04-13 23:45:49
W_Event.3633,W_Services_User.16,2014-03-27 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3634,W_Services_User.3,2014-03-23 00:00:00,Send Letter,36,2017-04-13 23:45:49
W_Event.3635,W_Services_User.13,2015-04-21 00:00:00,Call,14,2017-04-13 23:45:49
W_Event.3636,W_Services_User.14,2015-03-11 00:00:00,Call,50,2017-04-13 23:45:49
W_Event.3637,W_Services_User.4,2015-03-25 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3638,W_Services_User.6,2016-02-24 00:00:00,Call,13,2017-04-13 23:45:49
W_Event.3639,W_Services_User.5,2016-04-15 00:00:00,Send Letter,29,2017-04-13 23:45:49
W_Event.3640,W_Services_User.13,2016-02-10 00:00:00,Send Quote,56,2017-04-13 23:45:49
W_Event.3641,W_Services_User.13,2013-11-27 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3642,W_Services_User.4,2014-01-16 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3643,W_Services_User.4,2017-05-15 00:00:00,Other,46,2017-04-13 23:45:49
W_Event.3644,W_Services_User.2,2017-05-15 00:00:00,Send Letter,4,2017-04-13 23:45:49
W_Event.3645,W_Services_User.12,2016-01-06 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3646,W_Services_User.18,2015-07-25 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3647,W_Services_User.9,2015-09-11 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3648,W_Services_User.4,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3649,W_Services_User.4,2017-05-15 00:00:00,Send Letter,49,2017-04-13 23:45:49
W_Event.3650,W_Services_User.8,2017-04-16 00:00:00,Send Letter,31,2017-04-13 23:45:49
W_Event.3651,W_Services_User.12,2016-01-13 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3652,W_Services_User.20,2016-01-12 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3653,W_Services_User.17,2016-07-25 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3654,W_Services_User.14,2016-07-14 00:00:00,Call,26,2017-04-13 23:45:49
W_Event.3655,W_Services_User.9,2016-07-01 00:00:00,Other,57,2017-04-13 23:45:49
W_Event.3656,W_Services_User.7,2016-02-10 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3657,W_Services_User.16,2014-04-09 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3658,W_Services_User.7,2014-04-27 00:00:00,Send Letter,6,2017-04-13 23:45:49
W_Event.3659,W_Services_User.19,2014-04-06 00:00:00,Send Letter,49,2017-04-13 23:45:49
W_Event.3660,W_Services_User.5,2014-04-09 00:00:00,Call,41,2017-04-13 23:45:49
W_Event.3661,W_Services_User.15,2014-04-20 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3662,W_Services_User.20,2014-04-14 00:00:00,Send Quote,26,2017-04-13 23:45:49
W_Event.3663,W_Services_User.17,2016-08-04 00:00:00,Call,33,2017-04-13 23:45:49
W_Event.3664,W_Services_User.18,2016-09-16 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3665,W_Services_User.16,2016-10-29 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3666,W_Services_User.11,2017-05-15 00:00:00,Other,30,2017-04-13 23:45:49
W_Event.3667,W_Services_User.7,2017-05-15 00:00:00,Call,7,2017-04-13 23:45:49
W_Event.3668,W_Services_User.17,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3669,W_Services_User.14,2017-03-14 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3670,W_Services_User.7,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3671,W_Services_User.4,2017-04-24 00:00:00,Send Letter,12,2017-04-13 23:45:49
W_Event.3672,W_Services_User.7,2017-01-27 00:00:00,Send Quote,5,2017-04-13 23:45:49
W_Event.3673,W_Services_User.2,2017-01-09 00:00:00,Send Quote,53,2017-04-13 23:45:49
W_Event.3674,W_Services_User.9,2016-04-19 00:00:00,Call,19,2017-04-13 23:45:49
W_Event.3675,W_Services_User.12,2016-02-05 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3676,W_Services_User.18,2014-02-22 00:00:00,Send Letter,46,2017-04-13 23:45:49
W_Event.3677,W_Services_User.2,2014-02-04 00:00:00,Send Letter,29,2017-04-13 23:45:49
W_Event.3678,W_Services_User.11,2014-03-14 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3679,W_Services_User.2,2017-04-09 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3680,W_Services_User.19,2017-05-13 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3681,W_Services_User.12,2017-03-03 00:00:00,Send Letter,43,2017-04-13 23:45:49
W_Event.3682,W_Services_User.5,2017-05-15 00:00:00,Send Letter,46,2017-04-13 23:45:49
W_Event.3683,W_Services_User.1,2017-05-15 00:00:00,Send Letter,4,2017-04-13 23:45:49
W_Event.3684,W_Services_User.6,2017-01-06 00:00:00,Send Letter,12,2017-04-13 23:45:49
W_Event.3685,W_Services_User.16,2017-01-10 00:00:00,Send Letter,28,2017-04-13 23:45:49
W_Event.3686,W_Services_User.9,2016-11-19 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3687,W_Services_User.14,2014-03-23 00:00:00,Send Quote,12,2017-04-13 23:45:49
W_Event.3688,W_Services_User.3,2014-01-15 00:00:00,Send Letter,42,2017-04-13 23:45:49
W_Event.3689,W_Services_User.7,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3690,W_Services_User.14,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3691,W_Services_User.18,2016-01-29 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3692,W_Services_User.13,2016-03-02 00:00:00,Send Letter,47,2017-04-13 23:45:49
W_Event.3693,W_Services_User.5,2015-06-13 00:00:00,Call,24,2017-04-13 23:45:49
W_Event.3694,W_Services_User.9,2017-04-01 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3695,W_Services_User.12,2014-06-29 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3696,W_Services_User.18,2014-07-27 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3697,W_Services_User.12,2014-07-27 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3698,W_Services_User.4,2016-03-12 00:00:00,Call,6,2017-04-13 23:45:49
W_Event.3699,W_Services_User.15,2016-03-04 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3700,W_Services_User.4,2016-05-04 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3701,W_Services_User.13,2015-01-19 00:00:00,Send Letter,26,2017-04-13 23:45:49
W_Event.3702,W_Services_User.3,2015-02-01 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3703,W_Services_User.20,2016-02-04 00:00:00,Call,2,2017-04-13 23:45:49
W_Event.3704,W_Services_User.7,2016-03-07 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3705,W_Services_User.1,2016-11-18 00:00:00,Call,39,2017-04-13 23:45:49
W_Event.3706,W_Services_User.19,2016-12-08 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3707,W_Services_User.5,2016-02-14 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3708,W_Services_User.8,2016-03-07 00:00:00,Other,26,2017-04-13 23:45:49
W_Event.3709,W_Services_User.5,2016-03-05 00:00:00,Send Letter,43,2017-04-13 23:45:49
W_Event.3710,W_Services_User.5,2017-02-27 00:00:00,Send Quote,51,2017-04-13 23:45:49
W_Event.3711,W_Services_User.8,2017-04-30 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3712,W_Services_User.20,2017-02-23 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3713,W_Services_User.19,2015-07-20 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3714,W_Services_User.12,2015-06-22 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3715,W_Services_User.14,2016-12-18 00:00:00,Call,7,2017-04-13 23:45:49
W_Event.3716,W_Services_User.14,2016-09-08 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3717,W_Services_User.13,2016-08-28 00:00:00,Other,9,2017-04-13 23:45:49
W_Event.3718,W_Services_User.5,2014-01-13 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3719,W_Services_User.6,2014-01-25 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3720,W_Services_User.15,2014-09-14 00:00:00,Send Letter,37,2017-04-13 23:45:49
W_Event.3721,W_Services_User.8,2014-10-23 00:00:00,Other,52,2017-04-13 23:45:49
W_Event.3722,W_Services_User.7,2014-11-11 00:00:00,Send Letter,32,2017-04-13 23:45:49
W_Event.3723,W_Services_User.5,2016-11-18 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3724,W_Services_User.13,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3725,W_Services_User.15,2017-04-19 00:00:00,Send Quote,24,2017-04-13 23:45:49
W_Event.3726,W_Services_User.18,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3727,W_Services_User.17,2017-05-15 00:00:00,Other,42,2017-04-13 23:45:49
W_Event.3728,W_Services_User.2,2017-05-15 00:00:00,Send Letter,13,2017-04-13 23:45:49
W_Event.3729,W_Services_User.17,2016-10-10 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3730,W_Services_User.12,2016-09-11 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3731,W_Services_User.1,2015-01-24 00:00:00,Call,36,2017-04-13 23:45:49
W_Event.3732,W_Services_User.16,2014-12-02 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3733,W_Services_User.3,2015-02-01 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3734,W_Services_User.11,2017-05-15 00:00:00,Call,43,2017-04-13 23:45:49
W_Event.3735,W_Services_User.11,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3736,W_Services_User.16,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3737,W_Services_User.2,2017-05-15 00:00:00,Call,55,2017-04-13 23:45:49
W_Event.3738,W_Services_User.2,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3739,W_Services_User.16,2014-07-10 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3740,W_Services_User.5,2016-05-14 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3741,W_Services_User.4,2016-05-04 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3742,W_Services_User.7,2016-04-04 00:00:00,Other,19,2017-04-13 23:45:49
W_Event.3743,W_Services_User.2,2014-11-30 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3744,W_Services_User.15,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3745,W_Services_User.15,2017-05-15 00:00:00,Call,59,2017-04-13 23:45:49
W_Event.3746,W_Services_User.2,2017-05-15 00:00:00,Send Letter,43,2017-04-13 23:45:49
W_Event.3747,W_Services_User.6,2016-02-02 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3748,W_Services_User.2,2016-01-24 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3749,W_Services_User.16,2015-12-26 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3750,W_Services_User.5,2017-05-01 00:00:00,Send Letter,46,2017-04-13 23:45:49
W_Event.3751,W_Services_User.7,2017-04-17 00:00:00,Send Letter,1,2017-04-13 23:45:49
W_Event.3752,W_Services_User.6,2015-03-04 00:00:00,Send Letter,53,2017-04-13 23:45:49
W_Event.3753,W_Services_User.16,2015-03-19 00:00:00,Send Letter,29,2017-04-13 23:45:49
W_Event.3754,W_Services_User.19,2015-02-03 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3755,W_Services_User.10,2017-05-15 00:00:00,Other,57,2017-04-13 23:45:49
W_Event.3756,W_Services_User.16,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3757,W_Services_User.18,2016-07-17 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3758,W_Services_User.16,2014-04-05 00:00:00,Send Letter,19,2017-04-13 23:45:49
W_Event.3759,W_Services_User.13,2014-04-15 00:00:00,Send Letter,33,2017-04-13 23:45:49
W_Event.3760,W_Services_User.4,2014-03-11 00:00:00,Call,27,2017-04-13 23:45:49
W_Event.3761,W_Services_User.10,2015-10-27 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3762,W_Services_User.12,2015-11-13 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3763,W_Services_User.19,2015-09-28 00:00:00,Call,57,2017-04-13 23:45:49
W_Event.3764,W_Services_User.6,2014-03-08 00:00:00,Call,35,2017-04-13 23:45:49
W_Event.3765,W_Services_User.9,2014-11-08 00:00:00,Send Letter,24,2017-04-13 23:45:49
W_Event.3766,W_Services_User.16,2014-10-06 00:00:00,Send Letter,9,2017-04-13 23:45:49
W_Event.3767,W_Services_User.3,2014-12-08 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3768,W_Services_User.20,2016-12-13 00:00:00,Send Letter,51,2017-04-13 23:45:49
W_Event.3769,W_Services_User.18,2017-02-12 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3770,W_Services_User.4,2015-01-17 00:00:00,Send Quote,18,2017-04-13 23:45:49
W_Event.3771,W_Services_User.15,2016-04-13 00:00:00,Call,9,2017-04-13 23:45:49
W_Event.3772,W_Services_User.20,2016-12-22 00:00:00,Other,30,2017-04-13 23:45:49
W_Event.3773,W_Services_User.6,2017-03-08 00:00:00,Call,38,2017-04-13 23:45:49
W_Event.3774,W_Services_User.14,2017-02-20 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3775,W_Services_User.2,2017-05-15 00:00:00,Call,32,2017-04-13 23:45:49
W_Event.3776,W_Services_User.13,2017-05-15 00:00:00,Call,29,2017-04-13 23:45:49
W_Event.3777,W_Services_User.5,2015-09-08 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3778,W_Services_User.20,2015-07-28 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3779,W_Services_User.18,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3780,W_Services_User.13,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3781,W_Services_User.8,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3782,W_Services_User.6,2015-02-13 00:00:00,Call,11,2017-04-13 23:45:49
W_Event.3783,W_Services_User.12,2017-01-07 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3784,W_Services_User.8,2017-04-21 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3785,W_Services_User.11,2014-12-16 00:00:00,Other,46,2017-04-13 23:45:49
W_Event.3786,W_Services_User.1,2014-10-31 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3787,W_Services_User.4,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3788,W_Services_User.1,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3789,W_Services_User.5,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3790,W_Services_User.4,2013-12-14 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3791,W_Services_User.11,2013-12-22 00:00:00,Send Letter,32,2017-04-13 23:45:49
W_Event.3792,W_Services_User.19,2014-02-23 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3793,W_Services_User.5,2016-01-07 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3794,W_Services_User.10,2016-02-01 00:00:00,Send Letter,10,2017-04-13 23:45:49
W_Event.3795,W_Services_User.15,2017-05-15 00:00:00,Send Letter,56,2017-04-13 23:45:49
W_Event.3796,W_Services_User.17,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3797,W_Services_User.18,2017-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3798,W_Services_User.5,2017-05-15 00:00:00,Call,45,2017-04-13 23:45:49
W_Event.3799,W_Services_User.11,2014-06-13 00:00:00,Send Letter,22,2017-04-13 23:45:49
W_Event.3800,W_Services_User.11,2014-07-18 00:00:00,Call,7,2017-04-13 23:45:49
W_Event.3801,W_Services_User.5,2014-06-07 00:00:00,Call,17,2017-04-13 23:45:49
W_Event.3802,W_Services_User.6,2015-03-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3803,W_Services_User.13,2015-03-19 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3804,W_Services_User.2,2015-04-13 00:00:00,Send Letter,58,2017-04-13 23:45:49
W_Event.3805,W_Services_User.9,2016-02-22 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3806,W_Services_User.17,2016-01-12 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3807,W_Services_User.18,2016-01-30 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3808,W_Services_User.15,2016-04-03 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3809,W_Services_User.14,2016-02-20 00:00:00,Send Letter,36,2017-04-13 23:45:49
W_Event.3810,W_Services_User.6,2016-03-01 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3811,W_Services_User.2,2016-02-29 00:00:00,Send Letter,15,2017-04-13 23:45:49
W_Event.3812,W_Services_User.17,2017-05-15 00:00:00,Send Letter,23,2017-04-13 23:45:49
W_Event.3813,W_Services_User.12,2017-05-15 00:00:00,Call,13,2017-04-13 23:45:49
W_Event.3814,W_Services_User.8,2016-11-07 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3815,W_Services_User.7,2015-12-10 00:00:00,Send Letter,18,2017-04-13 23:45:49
W_Event.3816,W_Services_User.1,2017-04-20 00:00:00,Call,56,2017-04-13 23:45:49
W_Event.3817,W_Services_User.7,2017-04-12 00:00:00,Send Quote,18,2017-04-13 23:45:49
W_Event.3818,W_Services_User.15,2016-04-12 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3819,W_Services_User.16,2016-03-09 00:00:00,Call,23,2017-04-13 23:45:49
W_Event.3820,W_Services_User.4,2016-05-08 00:00:00,Call,44,2017-04-13 23:45:49
W_Event.3821,W_Services_User.5,2016-04-14 00:00:00,Call,44,2017-04-13 23:45:49
W_Event.3822,W_Services_User.7,2016-04-21 00:00:00,Other,25,2017-04-13 23:45:49
W_Event.3823,W_Services_User.5,2016-10-10 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3824,W_Services_User.11,2017-03-25 00:00:00,Send Letter,34,2017-04-13 23:45:49
W_Event.3825,W_Services_User.17,2017-02-24 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3826,W_Services_User.6,2017-04-30 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3827,W_Services_User.4,2015-07-28 00:00:00,Send Quote,6,2017-04-13 23:45:49
W_Event.3828,W_Services_User.16,2015-09-12 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3829,W_Services_User.8,2015-09-05 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3830,W_Services_User.15,2017-05-15 00:00:00,Send Letter,24,2017-04-13 23:45:49
W_Event.3831,W_Services_User.2,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3832,W_Services_User.2,2014-12-08 00:00:00,Send Letter,55,2017-04-13 23:45:49
W_Event.3833,W_Services_User.10,2014-11-29 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3834,W_Services_User.13,2014-05-23 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3835,W_Services_User.7,2014-07-05 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3836,W_Services_User.20,2016-03-26 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3837,W_Services_User.19,2016-06-07 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3838,W_Services_User.17,2017-05-15 00:00:00,Send Letter,9,2017-04-13 23:45:49
W_Event.3839,W_Services_User.12,2017-05-08 00:00:00,Call,13,2017-04-13 23:45:49
W_Event.3840,W_Services_User.15,2017-05-15 00:00:00,Other,37,2017-04-13 23:45:49
W_Event.3841,W_Services_User.16,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3842,W_Services_User.19,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3843,W_Services_User.20,2014-05-10 00:00:00,Call,42,2017-04-13 23:45:49
W_Event.3844,W_Services_User.1,2014-01-14 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3845,W_Services_User.12,2016-10-03 00:00:00,Other,14,2017-04-13 23:45:49
W_Event.3846,W_Services_User.5,2016-10-27 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3847,W_Services_User.14,2016-07-02 00:00:00,Send Letter,17,2017-04-13 23:45:49
W_Event.3848,W_Services_User.9,2016-07-14 00:00:00,Send Letter,5,2017-04-13 23:45:49
W_Event.3849,W_Services_User.13,2016-07-04 00:00:00,Call,50,2017-04-13 23:45:49
W_Event.3850,W_Services_User.9,2017-05-15 00:00:00,Send Quote,15,2017-04-13 23:45:49
W_Event.3851,W_Services_User.5,2016-03-03 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3852,W_Services_User.7,2016-02-12 00:00:00,Send Letter,4,2017-04-13 23:45:49
W_Event.3853,W_Services_User.18,2016-03-24 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3854,W_Services_User.1,2016-02-28 00:00:00,Send Letter,34,2017-04-13 23:45:49
W_Event.3855,W_Services_User.18,2016-04-17 00:00:00,Send Quote,54,2017-04-13 23:45:49
W_Event.3856,W_Services_User.5,2014-06-25 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3857,W_Services_User.6,2014-05-18 00:00:00,Call,22,2017-04-13 23:45:49
W_Event.3858,W_Services_User.4,2016-11-15 00:00:00,Send Letter,28,2017-04-13 23:45:49
W_Event.3859,W_Services_User.7,2016-09-12 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3860,W_Services_User.4,2015-12-14 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3861,W_Services_User.5,2014-06-01 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3862,W_Services_User.3,2014-08-12 00:00:00,Send Quote,27,2017-04-13 23:45:49
W_Event.3863,W_Services_User.19,2014-06-01 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3864,W_Services_User.11,2016-07-30 00:00:00,Send Letter,1,2017-04-13 23:45:49
W_Event.3865,W_Services_User.10,2016-06-14 00:00:00,Send Letter,29,2017-04-13 23:45:49
W_Event.3866,W_Services_User.9,2016-01-29 00:00:00,Call,4,2017-04-13 23:45:49
W_Event.3867,W_Services_User.8,2016-02-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3868,W_Services_User.4,2017-05-15 00:00:00,Other,54,2017-04-13 23:45:49
W_Event.3869,W_Services_User.9,2016-09-30 00:00:00,Other,12,2017-04-13 23:45:49
W_Event.3870,W_Services_User.9,2016-08-15 00:00:00,Other,52,2017-04-13 23:45:49
W_Event.3871,W_Services_User.7,2016-07-13 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3872,W_Services_User.2,2016-04-27 00:00:00,Call,11,2017-04-13 23:45:49
W_Event.3873,W_Services_User.20,2014-12-31 00:00:00,Call,0,2017-04-13 23:45:49
W_Event.3874,W_Services_User.17,2014-03-15 00:00:00,Call,21,2017-04-13 23:45:49
W_Event.3875,W_Services_User.4,2016-03-09 00:00:00,Other,50,2017-04-13 23:45:49
W_Event.3876,W_Services_User.14,2016-04-19 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3877,W_Services_User.5,2016-04-08 00:00:00,Send Letter,17,2017-04-13 23:45:49
W_Event.3878,W_Services_User.19,2017-05-15 00:00:00,Call,58,2017-04-13 23:45:49
W_Event.3879,W_Services_User.2,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:49
W_Event.3880,W_Services_User.14,2016-06-15 00:00:00,Call,1,2017-04-13 23:45:49
W_Event.3881,W_Services_User.13,2016-05-31 00:00:00,Call,49,2017-04-13 23:45:49
W_Event.3882,W_Services_User.4,2016-04-30 00:00:00,Call,9,2017-04-13 23:45:49
W_Event.3883,W_Services_User.1,2016-05-15 00:00:00,Send Quote,0,2017-04-13 23:45:49
W_Event.3884,W_Services_User.2,2017-05-15 00:00:00,Other,0,2017-04-13 23:45:49
W_Event.3885,W_Services_User.18,2017-05-15 00:00:00,Call,17,2017-04-13 23:45:50
W_Event.3886,W_Services_User.7,2017-05-15 00:00:00,Send Letter,37,2017-04-13 23:45:50
W_Event.3887,W_Services_User.16,2016-07-17 00:00:00,Other,0,2017-04-13 23:45:50
W_Event.3888,W_Services_User.10,2016-07-01 00:00:00,Other,0,2017-04-13 23:45:50
W_Event.3889,W_Services_User.11,2015-10-19 00:00:00,Call,11,2017-04-13 23:45:50
W_Event.3890,W_Services_User.12,2016-01-12 00:00:00,Other,59,2017-04-13 23:45:50
W_Event.3891,W_Services_User.5,2015-11-09 00:00:00,Send Letter,0,2017-04-13 23:45:50
W_Event.3892,W_Services_User.6,2016-05-21 00:00:00,Send Letter,53,2017-04-13 23:45:50
W_Event.3893,W_Services_User.4,2017-05-15 00:00:00,Send Letter,21,2017-04-13 23:45:50
W_Event.3894,W_Services_User.10,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:50
W_Event.3895,W_Services_User.20,2017-05-15 00:00:00,Other,23,2017-04-13 23:45:50
W_Event.3896,W_Services_User.17,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:50
W_Event.3897,W_Services_User.5,2017-05-15 00:00:00,Call,0,2017-04-13 23:45:50
W_Event.3898,W_Services_User.9,2017-05-15 00:00:00,Send Letter,0,2017-04-13 23:45:50
W_Event.3899,W_Services_User.17,2017-05-15 00:00:00,Send Quote,50,2017-04-13 23:45:50
