External_Id__c,Opportunity.External_Id__c,TotalPrice,PricebookEntry.External_Id__c,Quantity
W_OpportunityLineItem.4247,W_Opportunity.11510,17000,W_PricebookEntry.11,8
W_OpportunityLineItem.4248,W_Opportunity.12000,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.4249,W_Opportunity.13067,3488,W_PricebookEntry.8,4
W_OpportunityLineItem.4250,W_Opportunity.14074,3000,W_PricebookEntry.7,5
W_OpportunityLineItem.4251,W_Opportunity.14207,12000,W_PricebookEntry.9,10
W_OpportunityLineItem.4252,W_Opportunity.15827,8556,W_PricebookEntry.7,12
W_OpportunityLineItem.4253,W_Opportunity.16469,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.4254,W_Opportunity.16787,3840,W_PricebookEntry.9,4
W_OpportunityLineItem.4255,W_Opportunity.16797,110000,W_PricebookEntry.3,99
W_OpportunityLineItem.4256,W_Opportunity.17342,3157,W_PricebookEntry.7,5
W_OpportunityLineItem.4257,W_Opportunity.17363,3500,W_PricebookEntry.11,2
W_OpportunityLineItem.4258,W_Opportunity.17867,23000,W_PricebookEntry.9,19
W_OpportunityLineItem.4259,W_Opportunity.17997,18000,W_PricebookEntry.9,15
W_OpportunityLineItem.4260,W_Opportunity.18118,16207,W_PricebookEntry.3,15
W_OpportunityLineItem.4261,W_Opportunity.19107,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4262,W_Opportunity.20262,18404,W_PricebookEntry.9,15
W_OpportunityLineItem.4263,W_Opportunity.22350,36809,W_PricebookEntry.10,23
W_OpportunityLineItem.4264,W_Opportunity.23124,110000,W_PricebookEntry.9,88
W_OpportunityLineItem.4265,W_Opportunity.45804,400000,W_PricebookEntry.11,167
W_OpportunityLineItem.4266,W_Opportunity.45912,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.4267,W_Opportunity.46124,51000,W_PricebookEntry.8,47
W_OpportunityLineItem.4268,W_Opportunity.46258,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4269,W_Opportunity.46680,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4270,W_Opportunity.46858,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4271,W_Opportunity.46955,2000,W_PricebookEntry.9,2
W_OpportunityLineItem.4272,W_Opportunity.48154,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.4273,W_Opportunity.48335,51000,W_PricebookEntry.5,40
W_OpportunityLineItem.4274,W_Opportunity.48629,12571,W_PricebookEntry.9,10
W_OpportunityLineItem.4275,W_Opportunity.48631,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4276,W_Opportunity.49698,50000,W_PricebookEntry.11,21
W_OpportunityLineItem.4277,W_Opportunity.49785,24000,W_PricebookEntry.4,15
W_OpportunityLineItem.4278,W_Opportunity.49994,70000,W_PricebookEntry.9,56
W_OpportunityLineItem.4279,W_Opportunity.51318,7300,W_PricebookEntry.7,11
W_OpportunityLineItem.4280,W_Opportunity.51689,20000,W_PricebookEntry.11,9
W_OpportunityLineItem.4281,W_Opportunity.52859,12000,W_PricebookEntry.10,8
W_OpportunityLineItem.4282,W_Opportunity.53009,65187,W_PricebookEntry.6,24
W_OpportunityLineItem.4283,W_Opportunity.53178,28000,W_PricebookEntry.11,12
W_OpportunityLineItem.4284,W_Opportunity.53722,15000,W_PricebookEntry.3,14
W_OpportunityLineItem.4285,W_Opportunity.55606,70000,W_PricebookEntry.3,63
W_OpportunityLineItem.4286,W_Opportunity.55641,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.4287,W_Opportunity.56135,10140,W_PricebookEntry.7,15
W_OpportunityLineItem.4288,W_Opportunity.56238,40000,W_PricebookEntry.10,24
W_OpportunityLineItem.4289,W_Opportunity.56526,40000,W_PricebookEntry.3,36
W_OpportunityLineItem.4290,W_Opportunity.56798,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4291,W_Opportunity.57085,983000,W_PricebookEntry.6,356
W_OpportunityLineItem.4292,W_Opportunity.58117,14300,W_PricebookEntry.10,9
W_OpportunityLineItem.4293,W_Opportunity.59019,714000,W_PricebookEntry.10,429
W_OpportunityLineItem.4294,W_Opportunity.59355,30000,W_PricebookEntry.6,11
W_OpportunityLineItem.4295,W_Opportunity.60034,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.4296,W_Opportunity.60058,3000,W_PricebookEntry.10,2
W_OpportunityLineItem.4297,W_Opportunity.60419,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.4298,W_Opportunity.60971,5000,W_PricebookEntry.9,4
W_OpportunityLineItem.4299,W_Opportunity.14817,23000,W_PricebookEntry.11,10
W_OpportunityLineItem.4300,W_Opportunity.59989,15195,W_PricebookEntry.9,13
W_OpportunityLineItem.4301,W_Opportunity.22068,90000,W_PricebookEntry.7,126
W_OpportunityLineItem.4302,W_Opportunity.59441,8936,W_PricebookEntry.8,9
W_OpportunityLineItem.4303,W_Opportunity.12715,35000,W_PricebookEntry.8,32
W_OpportunityLineItem.4304,W_Opportunity.57487,82247,W_PricebookEntry.3,74
W_OpportunityLineItem.4305,W_Opportunity.49793,18300,W_PricebookEntry.9,15
W_OpportunityLineItem.4306,W_Opportunity.61122,42000,W_PricebookEntry.10,26
W_OpportunityLineItem.4307,W_Opportunity.263,7750,W_PricebookEntry.10,5
W_OpportunityLineItem.4308,W_Opportunity.481,34939,W_PricebookEntry.7,49
W_OpportunityLineItem.4309,W_Opportunity.1302,44186,W_PricebookEntry.3,40
W_OpportunityLineItem.4310,W_Opportunity.1409,232558,W_PricebookEntry.1,126
W_OpportunityLineItem.4311,W_Opportunity.2150,51000,W_PricebookEntry.7,72
W_OpportunityLineItem.4312,W_Opportunity.2299,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.4313,W_Opportunity.2337,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.4314,W_Opportunity.2825,3000,W_PricebookEntry.9,3
W_OpportunityLineItem.4315,W_Opportunity.3357,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4316,W_Opportunity.3894,69756,W_PricebookEntry.10,42
W_OpportunityLineItem.4317,W_Opportunity.4177,125000,W_PricebookEntry.10,75
W_OpportunityLineItem.4318,W_Opportunity.4278,31002,W_PricebookEntry.8,28
W_OpportunityLineItem.4319,W_Opportunity.4285,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.4320,W_Opportunity.5173,50000,W_PricebookEntry.7,70
W_OpportunityLineItem.4321,W_Opportunity.5429,1639,W_PricebookEntry.7,3
W_OpportunityLineItem.4322,W_Opportunity.7312,11400,W_PricebookEntry.7,16
W_OpportunityLineItem.4323,W_Opportunity.8179,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4324,W_Opportunity.8236,140000,W_PricebookEntry.4,85
W_OpportunityLineItem.4325,W_Opportunity.8870,369633,W_PricebookEntry.3,332
W_OpportunityLineItem.4326,W_Opportunity.9111,200000,W_PricebookEntry.4,121
W_OpportunityLineItem.4327,W_Opportunity.9424,65789,W_PricebookEntry.3,59
W_OpportunityLineItem.4328,W_Opportunity.9531,30000,W_PricebookEntry.8,28
W_OpportunityLineItem.4329,W_Opportunity.11025,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.4330,W_Opportunity.11774,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4331,W_Opportunity.12027,61349,W_PricebookEntry.10,37
W_OpportunityLineItem.4332,W_Opportunity.12454,922,W_PricebookEntry.7,2
W_OpportunityLineItem.4333,W_Opportunity.12465,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.4334,W_Opportunity.12837,110000,W_PricebookEntry.9,88
W_OpportunityLineItem.4335,W_Opportunity.12945,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4336,W_Opportunity.13097,15267,W_PricebookEntry.3,14
W_OpportunityLineItem.4337,W_Opportunity.13767,36144,W_PricebookEntry.7,51
W_OpportunityLineItem.4338,W_Opportunity.14017,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4339,W_Opportunity.14064,52325,W_PricebookEntry.4,32
W_OpportunityLineItem.4340,W_Opportunity.14110,12000,W_PricebookEntry.7,17
W_OpportunityLineItem.4341,W_Opportunity.14997,20000,W_PricebookEntry.8,19
W_OpportunityLineItem.4342,W_Opportunity.15046,50000,W_PricebookEntry.8,46
W_OpportunityLineItem.4343,W_Opportunity.15907,14000,W_PricebookEntry.7,20
W_OpportunityLineItem.4344,W_Opportunity.16163,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4345,W_Opportunity.16382,44000,W_PricebookEntry.3,40
W_OpportunityLineItem.4346,W_Opportunity.17153,39000,W_PricebookEntry.9,31
W_OpportunityLineItem.4347,W_Opportunity.17252,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.4348,W_Opportunity.18645,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.4349,W_Opportunity.18714,25000,W_PricebookEntry.9,20
W_OpportunityLineItem.4350,W_Opportunity.19167,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.4351,W_Opportunity.19207,18404,W_PricebookEntry.3,17
W_OpportunityLineItem.4352,W_Opportunity.21759,1384,W_PricebookEntry.7,2
W_OpportunityLineItem.4353,W_Opportunity.21965,30120,W_PricebookEntry.10,19
W_OpportunityLineItem.4354,W_Opportunity.22148,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.4355,W_Opportunity.22952,300000,W_PricebookEntry.9,238
W_OpportunityLineItem.4356,W_Opportunity.23147,232522,W_PricebookEntry.10,140
W_OpportunityLineItem.4357,W_Opportunity.46143,8000,W_PricebookEntry.8,8
W_OpportunityLineItem.4358,W_Opportunity.46248,128000,W_PricebookEntry.9,102
W_OpportunityLineItem.4359,W_Opportunity.46515,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.4360,W_Opportunity.47100,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4361,W_Opportunity.47467,11500,W_PricebookEntry.7,17
W_OpportunityLineItem.4362,W_Opportunity.47567,7600,W_PricebookEntry.7,11
W_OpportunityLineItem.4363,W_Opportunity.48281,5000,W_PricebookEntry.8,5
W_OpportunityLineItem.4364,W_Opportunity.48406,1000000,W_PricebookEntry.10,600
W_OpportunityLineItem.4365,W_Opportunity.48447,50000,W_PricebookEntry.7,70
W_OpportunityLineItem.4366,W_Opportunity.48569,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4367,W_Opportunity.48727,100000,W_PricebookEntry.8,91
W_OpportunityLineItem.4368,W_Opportunity.48751,205000,W_PricebookEntry.10,123
W_OpportunityLineItem.4369,W_Opportunity.49060,240000,W_PricebookEntry.11,100
W_OpportunityLineItem.4370,W_Opportunity.49757,700000,W_PricebookEntry.10,420
W_OpportunityLineItem.4371,W_Opportunity.50222,40,W_PricebookEntry.9,1
W_OpportunityLineItem.4372,W_Opportunity.50722,70000,W_PricebookEntry.11,30
W_OpportunityLineItem.4373,W_Opportunity.51611,70000,W_PricebookEntry.10,42
W_OpportunityLineItem.4374,W_Opportunity.52155,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4375,W_Opportunity.52274,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4376,W_Opportunity.52552,97000,W_PricebookEntry.8,88
W_OpportunityLineItem.4377,W_Opportunity.53076,0,W_PricebookEntry.9,1
W_OpportunityLineItem.4378,W_Opportunity.53128,78200,W_PricebookEntry.8,71
W_OpportunityLineItem.4379,W_Opportunity.53535,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4380,W_Opportunity.53733,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.4381,W_Opportunity.54129,125000,W_PricebookEntry.5,98
W_OpportunityLineItem.4382,W_Opportunity.54320,70000,W_PricebookEntry.4,43
W_OpportunityLineItem.4383,W_Opportunity.54586,50000,W_PricebookEntry.1,28
W_OpportunityLineItem.4384,W_Opportunity.55033,40000,W_PricebookEntry.4,25
W_OpportunityLineItem.4385,W_Opportunity.55174,78000,W_PricebookEntry.3,70
W_OpportunityLineItem.4386,W_Opportunity.55189,130000,W_PricebookEntry.6,47
W_OpportunityLineItem.4387,W_Opportunity.55849,20000,W_PricebookEntry.10,12
W_OpportunityLineItem.4388,W_Opportunity.56370,6600,W_PricebookEntry.3,6
W_OpportunityLineItem.4389,W_Opportunity.56689,50000,W_PricebookEntry.4,31
W_OpportunityLineItem.4390,W_Opportunity.57640,1700,W_PricebookEntry.9,2
W_OpportunityLineItem.4391,W_Opportunity.57754,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.4392,W_Opportunity.57921,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4393,W_Opportunity.58762,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4394,W_Opportunity.58854,200000,W_PricebookEntry.10,120
W_OpportunityLineItem.4395,W_Opportunity.59653,12000,W_PricebookEntry.7,17
W_OpportunityLineItem.4396,W_Opportunity.60382,323000,W_PricebookEntry.11,135
W_OpportunityLineItem.4397,W_Opportunity.9047,14723,W_PricebookEntry.7,21
W_OpportunityLineItem.4398,W_Opportunity.46398,7500,W_PricebookEntry.7,11
W_OpportunityLineItem.4399,W_Opportunity.50023,65000,W_PricebookEntry.11,28
W_OpportunityLineItem.4400,W_Opportunity.57632,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.4401,W_Opportunity.61168,8946,W_PricebookEntry.9,8
W_OpportunityLineItem.4402,W_Opportunity.4977,55000,W_PricebookEntry.6,20
W_OpportunityLineItem.4403,W_Opportunity.47091,2000,W_PricebookEntry.7,3
W_OpportunityLineItem.4404,W_Opportunity.56084,7000,W_PricebookEntry.8,7
W_OpportunityLineItem.4405,W_Opportunity.18891,155014,W_PricebookEntry.9,123
W_OpportunityLineItem.4406,W_Opportunity.181,20000,W_PricebookEntry.6,8
W_OpportunityLineItem.4407,W_Opportunity.1357,46504,W_PricebookEntry.3,42
W_OpportunityLineItem.4408,W_Opportunity.2140,16180,W_PricebookEntry.7,23
W_OpportunityLineItem.4409,W_Opportunity.2799,70000,W_PricebookEntry.9,56
W_OpportunityLineItem.4410,W_Opportunity.4630,560000,W_PricebookEntry.9,444
W_OpportunityLineItem.4411,W_Opportunity.6195,10750,W_PricebookEntry.7,16
W_OpportunityLineItem.4412,W_Opportunity.7825,60000,W_PricebookEntry.10,36
W_OpportunityLineItem.4413,W_Opportunity.10703,36000,W_PricebookEntry.7,51
W_OpportunityLineItem.4414,W_Opportunity.13779,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4415,W_Opportunity.14393,100000,W_PricebookEntry.6,37
W_OpportunityLineItem.4416,W_Opportunity.14697,42500,W_PricebookEntry.4,26
W_OpportunityLineItem.4417,W_Opportunity.14812,28873,W_PricebookEntry.3,26
W_OpportunityLineItem.4418,W_Opportunity.16678,7908,W_PricebookEntry.11,4
W_OpportunityLineItem.4419,W_Opportunity.17338,7000,W_PricebookEntry.3,7
W_OpportunityLineItem.4420,W_Opportunity.17923,80000,W_PricebookEntry.10,48
W_OpportunityLineItem.4421,W_Opportunity.19743,108510,W_PricebookEntry.9,86
W_OpportunityLineItem.4422,W_Opportunity.19841,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4423,W_Opportunity.21135,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.4424,W_Opportunity.21354,77500,W_PricebookEntry.5,61
W_OpportunityLineItem.4425,W_Opportunity.21692,15501,W_PricebookEntry.9,13
W_OpportunityLineItem.4426,W_Opportunity.22672,77507,W_PricebookEntry.3,70
W_OpportunityLineItem.4427,W_Opportunity.22766,51000,W_PricebookEntry.8,47
W_OpportunityLineItem.4428,W_Opportunity.45913,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.4429,W_Opportunity.46150,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.4430,W_Opportunity.46429,25000,W_PricebookEntry.5,20
W_OpportunityLineItem.4431,W_Opportunity.48367,2000,W_PricebookEntry.9,2
W_OpportunityLineItem.4432,W_Opportunity.48534,44006,W_PricebookEntry.7,62
W_OpportunityLineItem.4433,W_Opportunity.49575,17821,W_PricebookEntry.9,15
W_OpportunityLineItem.4434,W_Opportunity.49804,39000,W_PricebookEntry.6,15
W_OpportunityLineItem.4435,W_Opportunity.50784,25000,W_PricebookEntry.7,35
W_OpportunityLineItem.4436,W_Opportunity.51283,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.4437,W_Opportunity.51624,200000,W_PricebookEntry.5,156
W_OpportunityLineItem.4438,W_Opportunity.52054,106000,W_PricebookEntry.11,45
W_OpportunityLineItem.4439,W_Opportunity.52566,14000,W_PricebookEntry.7,20
W_OpportunityLineItem.4440,W_Opportunity.53702,90000,W_PricebookEntry.5,71
W_OpportunityLineItem.4441,W_Opportunity.55218,100000,W_PricebookEntry.4,61
W_OpportunityLineItem.4442,W_Opportunity.55850,10000,W_PricebookEntry.8,10
W_OpportunityLineItem.4443,W_Opportunity.56298,105000,W_PricebookEntry.11,44
W_OpportunityLineItem.4444,W_Opportunity.56649,147000,W_PricebookEntry.7,206
W_OpportunityLineItem.4445,W_Opportunity.56975,15000,W_PricebookEntry.3,14
W_OpportunityLineItem.4446,W_Opportunity.57283,100000,W_PricebookEntry.3,90
W_OpportunityLineItem.4447,W_Opportunity.59748,50000,W_PricebookEntry.5,39
W_OpportunityLineItem.4448,W_Opportunity.59964,40000,W_PricebookEntry.5,32
W_OpportunityLineItem.4449,W_Opportunity.60470,200000,W_PricebookEntry.10,120
W_OpportunityLineItem.4450,W_Opportunity.60594,101000,W_PricebookEntry.10,61
W_OpportunityLineItem.4451,W_Opportunity.3673,7500,W_PricebookEntry.9,6
W_OpportunityLineItem.4452,W_Opportunity.13422,120000,W_PricebookEntry.10,72
W_OpportunityLineItem.4453,W_Opportunity.57118,70000,W_PricebookEntry.8,64
W_OpportunityLineItem.4454,W_Opportunity.58099,111301,W_PricebookEntry.9,89
W_OpportunityLineItem.4455,W_Opportunity.17261,155014,W_PricebookEntry.4,94
W_OpportunityLineItem.4456,W_Opportunity.61287,5000,W_PricebookEntry.10,3
W_OpportunityLineItem.4457,W_Opportunity.2851,200000,W_PricebookEntry.11,84
W_OpportunityLineItem.4458,W_Opportunity.23091,105000,W_PricebookEntry.9,84
W_OpportunityLineItem.4459,W_Opportunity.638,25706,W_PricebookEntry.6,10
W_OpportunityLineItem.4460,W_Opportunity.3589,41724,W_PricebookEntry.8,38
W_OpportunityLineItem.4461,W_Opportunity.3918,12000,W_PricebookEntry.8,11
W_OpportunityLineItem.4462,W_Opportunity.5825,80000,W_PricebookEntry.11,34
W_OpportunityLineItem.4463,W_Opportunity.7391,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.4464,W_Opportunity.7730,120000,W_PricebookEntry.11,50
W_OpportunityLineItem.4465,W_Opportunity.8002,60000,W_PricebookEntry.3,54
W_OpportunityLineItem.4466,W_Opportunity.12113,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4467,W_Opportunity.12145,194392,W_PricebookEntry.10,117
W_OpportunityLineItem.4468,W_Opportunity.13418,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4469,W_Opportunity.13892,6975,W_PricebookEntry.3,7
W_OpportunityLineItem.4470,W_Opportunity.14411,0,W_PricebookEntry.10,1
W_OpportunityLineItem.4471,W_Opportunity.16361,100001,W_PricebookEntry.5,78
W_OpportunityLineItem.4472,W_Opportunity.16473,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4473,W_Opportunity.18584,116261,W_PricebookEntry.9,93
W_OpportunityLineItem.4474,W_Opportunity.19324,40000,W_PricebookEntry.9,32
W_OpportunityLineItem.4475,W_Opportunity.19459,30000,W_PricebookEntry.9,24
W_OpportunityLineItem.4476,W_Opportunity.19905,4340,W_PricebookEntry.4,3
W_OpportunityLineItem.4477,W_Opportunity.20124,5000,W_PricebookEntry.7,7
W_OpportunityLineItem.4478,W_Opportunity.21605,6100,W_PricebookEntry.7,9
W_OpportunityLineItem.4479,W_Opportunity.46341,500000,W_PricebookEntry.10,300
W_OpportunityLineItem.4480,W_Opportunity.46618,30000,W_PricebookEntry.3,27
W_OpportunityLineItem.4481,W_Opportunity.49167,380000,W_PricebookEntry.10,228
W_OpportunityLineItem.4482,W_Opportunity.49538,250000,W_PricebookEntry.10,150
W_OpportunityLineItem.4483,W_Opportunity.49541,200000,W_PricebookEntry.10,120
W_OpportunityLineItem.4484,W_Opportunity.49884,40000,W_PricebookEntry.7,56
W_OpportunityLineItem.4485,W_Opportunity.50644,40,W_PricebookEntry.9,1
W_OpportunityLineItem.4486,W_Opportunity.51522,105000,W_PricebookEntry.9,84
W_OpportunityLineItem.4487,W_Opportunity.52857,150000,W_PricebookEntry.11,63
W_OpportunityLineItem.4488,W_Opportunity.53325,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.4489,W_Opportunity.54790,10000,W_PricebookEntry.3,9
W_OpportunityLineItem.4490,W_Opportunity.57393,250000,W_PricebookEntry.9,198
W_OpportunityLineItem.4491,W_Opportunity.58132,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4492,W_Opportunity.59495,20000,W_PricebookEntry.7,28
W_OpportunityLineItem.4493,W_Opportunity.60755,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4494,W_Opportunity.61047,20000,W_PricebookEntry.3,18
W_OpportunityLineItem.4495,W_Opportunity.58354,17593,W_PricebookEntry.9,14
W_OpportunityLineItem.4496,W_Opportunity.15034,100000,W_PricebookEntry.8,91
W_OpportunityLineItem.4497,W_Opportunity.722,20588,W_PricebookEntry.9,17
W_OpportunityLineItem.4498,W_Opportunity.1018,27000,W_PricebookEntry.7,38
W_OpportunityLineItem.4499,W_Opportunity.2074,51000,W_PricebookEntry.8,47
W_OpportunityLineItem.4500,W_Opportunity.2511,253000,W_PricebookEntry.11,106
W_OpportunityLineItem.4501,W_Opportunity.3097,40000,W_PricebookEntry.11,17
W_OpportunityLineItem.4502,W_Opportunity.3850,11627,W_PricebookEntry.9,10
W_OpportunityLineItem.4503,W_Opportunity.4049,184049,W_PricebookEntry.6,67
W_OpportunityLineItem.4504,W_Opportunity.4869,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.4505,W_Opportunity.6054,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4506,W_Opportunity.6058,38753,W_PricebookEntry.10,24
W_OpportunityLineItem.4507,W_Opportunity.6420,15000,W_PricebookEntry.4,10
W_OpportunityLineItem.4508,W_Opportunity.6548,30674,W_PricebookEntry.7,43
W_OpportunityLineItem.4509,W_Opportunity.6878,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4510,W_Opportunity.6932,60000,W_PricebookEntry.8,55
W_OpportunityLineItem.4511,W_Opportunity.6933,50000,W_PricebookEntry.8,46
W_OpportunityLineItem.4512,W_Opportunity.6935,80000,W_PricebookEntry.4,49
W_OpportunityLineItem.4513,W_Opportunity.7146,80000,W_PricebookEntry.11,34
W_OpportunityLineItem.4514,W_Opportunity.7742,10526,W_PricebookEntry.9,9
W_OpportunityLineItem.4515,W_Opportunity.8750,0,W_PricebookEntry.10,1
W_OpportunityLineItem.4516,W_Opportunity.10080,50000,W_PricebookEntry.3,45
W_OpportunityLineItem.4517,W_Opportunity.10496,21720,W_PricebookEntry.8,20
W_OpportunityLineItem.4518,W_Opportunity.10765,250000,W_PricebookEntry.7,350
W_OpportunityLineItem.4519,W_Opportunity.11022,155000,W_PricebookEntry.5,121
W_OpportunityLineItem.4520,W_Opportunity.11197,31002,W_PricebookEntry.10,19
W_OpportunityLineItem.4521,W_Opportunity.13914,50000,W_PricebookEntry.10,30
W_OpportunityLineItem.4522,W_Opportunity.14036,80000,W_PricebookEntry.11,34
W_OpportunityLineItem.4523,W_Opportunity.14132,367031,W_PricebookEntry.7,513
W_OpportunityLineItem.4524,W_Opportunity.14160,200018,W_PricebookEntry.9,159
W_OpportunityLineItem.4525,W_Opportunity.14740,200000,W_PricebookEntry.9,159
W_OpportunityLineItem.4526,W_Opportunity.15281,306748,W_PricebookEntry.3,275
W_OpportunityLineItem.4527,W_Opportunity.15914,12269,W_PricebookEntry.9,10
W_OpportunityLineItem.4528,W_Opportunity.16641,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.4529,W_Opportunity.16892,50000,W_PricebookEntry.8,46
W_OpportunityLineItem.4530,W_Opportunity.17037,16353,W_PricebookEntry.7,23
W_OpportunityLineItem.4531,W_Opportunity.17150,93023,W_PricebookEntry.9,74
W_OpportunityLineItem.4532,W_Opportunity.17638,310029,W_PricebookEntry.3,278
W_OpportunityLineItem.4533,W_Opportunity.18222,50000,W_PricebookEntry.9,40
W_OpportunityLineItem.4534,W_Opportunity.18779,30000,W_PricebookEntry.5,24
W_OpportunityLineItem.4535,W_Opportunity.19692,110000,W_PricebookEntry.3,99
W_OpportunityLineItem.4536,W_Opportunity.21129,15000,W_PricebookEntry.9,12
W_OpportunityLineItem.4537,W_Opportunity.21848,25000,W_PricebookEntry.10,15
W_OpportunityLineItem.4538,W_Opportunity.21948,38753,W_PricebookEntry.8,35
W_OpportunityLineItem.4539,W_Opportunity.22286,20000,W_PricebookEntry.4,13
W_OpportunityLineItem.4540,W_Opportunity.22835,122699,W_PricebookEntry.3,110
W_OpportunityLineItem.4541,W_Opportunity.46199,70000,W_PricebookEntry.8,64
W_OpportunityLineItem.4542,W_Opportunity.46681,38790,W_PricebookEntry.6,15
W_OpportunityLineItem.4543,W_Opportunity.49137,150000,W_PricebookEntry.9,119
W_OpportunityLineItem.4544,W_Opportunity.50263,90000,W_PricebookEntry.11,38
W_OpportunityLineItem.4545,W_Opportunity.50265,60000,W_PricebookEntry.11,25
W_OpportunityLineItem.4546,W_Opportunity.50897,160000,W_PricebookEntry.11,67
W_OpportunityLineItem.4547,W_Opportunity.51691,40000,W_PricebookEntry.10,24
W_OpportunityLineItem.4548,W_Opportunity.52237,50000,W_PricebookEntry.7,70
W_OpportunityLineItem.4549,W_Opportunity.52262,3000,W_PricebookEntry.5,3
W_OpportunityLineItem.4550,W_Opportunity.52524,121000,W_PricebookEntry.7,169
W_OpportunityLineItem.4551,W_Opportunity.54450,100000,W_PricebookEntry.11,42
W_OpportunityLineItem.4552,W_Opportunity.55717,5199,W_PricebookEntry.11,3
W_OpportunityLineItem.4553,W_Opportunity.57884,100010,W_PricebookEntry.9,80
W_OpportunityLineItem.4554,W_Opportunity.57996,400000,W_PricebookEntry.3,359
W_OpportunityLineItem.4555,W_Opportunity.58168,10000,W_PricebookEntry.9,8
W_OpportunityLineItem.4556,W_Opportunity.58233,10000,W_PricebookEntry.7,14
W_OpportunityLineItem.4557,W_Opportunity.58626,31000,W_PricebookEntry.9,25
W_OpportunityLineItem.4558,W_Opportunity.58886,1000,W_PricebookEntry.10,1
W_OpportunityLineItem.4559,W_Opportunity.60368,24333,W_PricebookEntry.3,22
W_OpportunityLineItem.4560,W_Opportunity.60829,30000,W_PricebookEntry.10,18
W_OpportunityLineItem.4561,W_Opportunity.61148,100000,W_PricebookEntry.9,80
W_OpportunityLineItem.4562,W_Opportunity.13833,77507,W_PricebookEntry.9,62
W_OpportunityLineItem.4563,W_Opportunity.18956,92024,W_PricebookEntry.9,73
W_OpportunityLineItem.4564,W_Opportunity.59458,20000,W_PricebookEntry.9,16
W_OpportunityLineItem.4565,W_Opportunity.11917,23201,W_PricebookEntry.9,19
W_OpportunityLineItem.4566,W_Opportunity.61073,130000,W_PricebookEntry.9,103
W_OpportunityLineItem.4567,W_Opportunity.829,402535,W_PricebookEntry.11,168
W_OpportunityLineItem.4568,W_Opportunity.46748,150000,W_PricebookEntry.6,55
W_OpportunityLineItem.4569,W_Opportunity.49180,100000,W_PricebookEntry.10,60
W_OpportunityLineItem.4570,W_Opportunity.66,300000,W_PricebookEntry.11,125
